event_id,user_id,device_model,os_type,roaming_status,network_type,event_time,location,event_type,is_fraud,extra_column
5a74b5cd-b3a0-4316-977d-cab4b4112465,250.763.8912x815,only,require,True,5G,2025-02-20 05:59:50,"-54.17474539432261,38.082573429886935",SIM switch,False,
e41efadf-9dc5-461b-b56b-44c87ff92ca9,567.427.7072x231,huge,believe,True,WiFi,2025-01-07 13:43:46,"2.880847358494549,-65.82362431481685",reboot,,
ec10925f-a419-4db7-8eef-f94f409cb637,206-462-1765x61767,friend,dinner,True,5G,2025-01-05 03:51:31,"7.778700711797242,-131.44112520279083",SIM switch,,
d56e460b-b9bd-4d90-871b-962a8ca2c810,794.740.1436x3490,thing,evening,False,WiFi,2025-01-05 02:43:30,"-56.07042915365523,137.17808119156172",SIM switch,True,
9d9067db-ca92-4e3f-a7f2-a1a5b9326c47,598.735.8901x6414,reveal,concern,False,WiFi,2025-04-18 10:25:45,"59.988460164646085,-130.29031757611443",SIM switch,,
d4a985f4-16a5-449c-9de7-7a95416131e3,001-698-899-6808x1441,lay,open,False,5G,2025-01-01 22:41:29,"37.70753363994146,-116.7953208853634",SIM switch,False,
4118e124-7095-4f98-983b-425c9696c217,708.738.2108x6928,although,future,True,LTE,2025-02-06 21:48:46,"50.777795786426594,92.82538698900066",reboot,True,
404367cc-331a-4d83-9f6f-79942dd73973,833-502-5471x06469,amount,road,False,LTE,2025-04-06 15:41:11,"65.98151097238733,155.57708576269226",reboot,False,
96ff50b1-ba88-4a8e-a149-e826a74ef35b,001-373-470-7681x496,happen,control,False,WiFi,2025-03-07 21:53:46,"-64.4222719107475,130.44745451331175",SIM switch,,
ac2970ab-45ff-4986-a8c0-dc9c0f5aa1d5,(559)327-5032,find,note,True,WiFi,2025-02-05 09:13:26,"66.74263064024606,-64.98258315263915",SIM switch,,
6939606d-e40f-4b06-96ef-1852d6197d29,(858)481-7848x484,recognize,attention,True,LTE,2025-04-08 16:19:06,"-32.992447507382444,-173.9039851219445",SIM switch,True,
734b17ca-1c4b-4bd4-8625-999bbef78a36,567.934.6118x6357,continue,opportunity,False,LTE,2025-01-30 11:22:21,"44.68904371570514,93.30976245414149",SIM switch,False,
23cc5cee-a9ff-4ab6-9e8d-fd0e4030dee7,927.348.6732x55060,leave,carry,True,5G,2025-03-04 23:03:18,"29.225711621158325,29.375066857399815",SIM switch,,
21b0a314-f780-4d10-8006-1560ff4c6e47,(320)427-3200x14866,heavy,too,False,LTE,2025-04-23 06:44:18,"39.33673584120177,-61.90030968061136",SIM switch,True,
250199d3-bdba-4240-a661-5cdd330826dc,234.790.5247,PM,remember,True,5G,2025-03-08 12:06:09,"-64.09787139238925,-30.22233990092451",reboot,True,
ef3bdad9-702f-4e77-b6f5-1133db4034c3,921-564-2383,especially,wrong,False,LTE,2025-01-19 04:10:05,"-57.10880027440395,90.52980810308082",SIM switch,,
0d2325d3-e651-4ee1-a7a9-e5d9c0152544,001-955-593-6350x2989,shake,officer,True,WiFi,2025-03-03 18:37:18,"0.1557188169837076,-55.244519767113474",SIM switch,False,
4a356317-c41d-4f8c-8339-d3c2f9e81969,385.234.7710x470,focus,well,True,5G,2025-03-28 11:53:19,"0.5872048547852842,130.71818451387304",reboot,True,
8722c635-9f2d-4b40-bbfd-da7ad09b8408,001-567-911-9120x5925,clear,successful,True,LTE,2025-02-07 04:45:11,"-71.32251038433513,114.29048551807671",SIM switch,True,
7b421ffb-8865-4c00-b75f-ed238e3e1a44,001-604-595-3484x9510,traditional,reach,False,WiFi,2025-04-10 01:56:05,"16.62158532897726,-88.3730510986978",SIM switch,False,
fe3a07ff-fa00-41a1-b8bf-a8ed52f86f42,001-912-417-1942,her,seem,False,LTE,2025-03-16 18:57:24,"0.6500354141185767,-30.735973664639744",SIM switch,False,
d731c14c-4de7-4dd5-8c8c-27c09f7a482c,3076505608,help,both,False,5G,2025-03-15 20:34:37,"-52.20641403880826,-36.60079766255822",SIM switch,True,
52cd46eb-1d78-4a7c-9ab6-0e570a3fd36e,9004597994,message,early,False,WiFi,2025-02-16 09:19:05,"41.13441561224789,-126.80604130534078",SIM switch,True,
8efbeb23-309b-4ed8-aede-770a013eba9d,(342)309-9086x9343,hundred,address,True,LTE,2025-03-22 12:45:33,"63.776960909302375,-29.777263346012433",reboot,True,
20a26f2b-36f4-4e64-a813-b52d25a72b85,(432)290-9297,age,expert,False,WiFi,2025-03-13 03:30:57,"-78.45930606966691,2.9528654092619604",SIM switch,True,
1b172a9f-2dcd-49d2-9e83-e66cb222083c,+1-744-996-5929x4808,green,class,True,LTE,2025-02-19 06:51:38,"-25.08588151565536,-33.11516698614258",SIM switch,False,
8579d729-fc7c-488f-af21-2b6d86c75180,+1-971-324-0562x74996,factor,subject,False,5G,2025-04-06 03:03:51,"-78.67315720482183,-144.77782855517438",reboot,False,
49c6e0ea-8869-4715-b1bf-f93c6f3289dd,976-574-7777x85788,trade,any,False,WiFi,2025-02-13 06:11:06,"77.69022904368327,-19.949721602347182",SIM switch,False,
bfa98465-9a9c-4f37-a3cc-b858485c9cfe,298.297.8659,election,bill,True,WiFi,2025-03-12 12:57:44,"-65.57385099546954,120.29066177915877",SIM switch,True,
bc8221b1-9acd-4f5b-9bdc-9f1cd4c76209,343-887-3322,successful,kid,True,WiFi,2025-02-09 15:19:21,"45.42659889226488,-26.792462183613196",SIM switch,,
f08fa744-1f9e-4f6d-abda-62f9ea25dcfb,998-238-4864,increase,those,True,5G,2025-01-16 13:56:15,"65.27097363409047,64.16267068494031",SIM switch,True,
08908b94-768b-4c2d-88b6-f08c98c3da24,8472344358,table,painting,True,LTE,2025-03-03 16:24:41,"41.2304255731479,111.59884218334105",SIM switch,True,
b1125ab7-6112-4667-8b74-cd4951494a31,204.680.7138x19669,yeah,make,True,5G,2025-02-04 15:31:40,"62.375578651871564,16.348361042212673",SIM switch,,
a3c99d40-1fbf-4183-8d62-c74c315c9ec0,5765194820,under,away,True,5G,2025-03-27 05:24:08,"-82.396685498814,-84.41185771763519",reboot,,
dad0d086-27e2-4284-8bc1-955f65801d02,+1-619-821-0248x366,would,take,False,WiFi,2025-03-12 23:35:46,"-31.457678819194584,63.86922632117353",SIM switch,True,
b653d649-ee10-4115-a2b1-b118e7b0deb5,(460)285-2651x833,prove,seem,False,5G,2025-01-21 16:43:16,"-7.645106342347475,-123.97479767903368",SIM switch,,
f2aeeb5e-d66c-49d7-92b7-4d13bad6277e,001-413-721-6921x81546,support,success,False,5G,2025-02-13 14:56:56,"27.19658491624709,51.70156508265953",SIM switch,True,
da56321e-2f3d-406f-84c6-1c266179a3aa,(654)638-0928x25057,poor,economy,True,5G,2025-03-31 08:22:46,"89.03243746582442,-129.4945199144983",SIM switch,,
4df46f7f-8524-465c-9bb6-dafb9e4eb5a1,973.682.4353x00164,population,environmental,False,WiFi,2025-04-02 14:25:25,"5.689259803591796,-91.4049240129605",reboot,False,
e5749aac-1a35-49b8-9676-4f1a3f1faeda,827.867.3488,with,the,True,WiFi,2025-01-20 04:44:56,"-57.85238683402198,-85.63743153425948",SIM switch,False,
5cac0a3c-1924-48b7-acb3-4e9a4e40f0b8,483-766-1871x500,on,toward,False,LTE,2025-01-04 05:16:38,"-82.06596347927595,-7.731499930742757",reboot,True,
f1c251e9-be8f-4b2f-a987-d8bff616513a,001-746-534-7682x14548,easy,statement,False,LTE,2025-02-26 13:02:34,"-37.53615864626169,138.39372004207127",SIM switch,False,
1bb023ac-b4a6-4a65-8679-f274d1a01240,+1-271-606-2273x71182,sit,value,True,WiFi,2025-02-11 19:02:23,"-36.00887152620851,109.53350524498882",reboot,,
9787fe8a-84fa-441e-aeaf-86e1a93a3add,874-678-9954x2301,shoulder,officer,False,WiFi,2025-04-14 20:51:17,"-32.4305778607684,-22.704058187908146",reboot,,
82f1aa56-9346-460f-9220-ad4fdaf83a0d,001-608-923-8539x869,continue,college,False,5G,2025-04-22 02:50:56,"55.31323855849942,76.73640772594575",reboot,False,
db7fc9c4-6ec9-4783-b542-0b8240708a60,3336759458,change,often,True,LTE,2025-01-08 10:51:01,"50.41074245759182,-63.74734399352262",SIM switch,False,
58e25866-74f7-48e0-9834-31d33db706b4,731.704.1170x59029,research,floor,False,5G,2025-03-17 03:43:01,"57.678381331410804,-4.257167658580329",SIM switch,True,
a094384a-e73e-4da0-978b-f3d847b691e9,495.412.5485,material,theory,True,WiFi,2025-03-01 16:50:43,"7.54040876536763,-63.00276369858072",SIM switch,,
6c9b001d-d580-4fa7-8286-0a786677967e,593-712-1220,international,pick,False,WiFi,2025-01-26 16:02:53,"-8.084997329277186,35.651492636251305",reboot,,
fe667b66-9b0c-433d-be87-022e5a337a98,350.659.2845,under,against,False,WiFi,2025-02-06 14:29:22,"-61.37989040018215,116.45007008303213",SIM switch,True,
0e8eb984-9fa5-4712-91b9-004d88327896,(709)466-1212x4190,partner,Mrs,False,WiFi,2025-04-15 10:34:54,"-27.122916144104643,148.9871308464992",SIM switch,False,
6069802e-2873-4664-8e80-eca1c3fa3f48,(362)827-6106,design,not,False,5G,2025-03-07 18:33:21,"-71.5613602453335,141.12072682899026",reboot,False,
8d05395b-f826-4ac8-a189-c943dd9856fb,608-861-7161,including,piece,True,LTE,2025-04-16 14:34:43,"19.66002525352141,114.32832717614707",reboot,True,
eeb92415-7053-453a-aada-949e8be93671,866-881-4725,majority,theory,False,WiFi,2025-03-13 15:46:58,"-78.57659762431535,-86.27452299185532",SIM switch,,
c5119a10-1ad7-419e-9377-a52009fad39f,383-942-4391x42103,leader,key,False,5G,2025-04-07 05:09:33,"-24.497846518478326,-38.849925769041505",reboot,True,
fb7737ae-ba65-439f-917d-8060e5612825,(607)648-7856x13565,action,dinner,False,WiFi,2025-01-04 03:43:18,"-75.22202298065656,-64.02668594482549",reboot,,
3a021682-b482-436c-b515-9d15e548bdb0,001-502-360-7743x74683,carry,under,True,LTE,2025-04-21 08:56:59,"17.659631179197206,-156.29873806098857",SIM switch,,
fcabc5bd-820c-44f0-a3ac-1889a4cbc73f,001-693-902-7118,even,conference,True,LTE,2025-01-15 02:49:21,"72.8623617355112,119.30758559512594",SIM switch,,
19fb1359-cd3b-49f5-b056-89e1f9e84d7f,826-220-6939,fact,stop,False,LTE,2025-04-29 07:41:31,"6.561658856366279,87.79519867084633",reboot,False,
63059d81-fd8c-4099-aa51-98b5d0a9a9c8,734-700-5767x969,yet,cut,False,WiFi,2025-03-24 09:56:18,"59.82589559827073,-74.64062502664318",reboot,,
b44a0771-6a1f-4402-9821-5f076d7b9b62,(437)654-6890x7286,economy,star,True,5G,2025-04-26 19:50:54,"15.164856624622104,-139.80323912326224",SIM switch,False,
f0f3a3dd-5ecd-479f-8943-d9318d0689bc,+1-974-442-4657x091,hospital,threat,False,5G,2025-01-03 06:43:08,"1.5347874317368735,-123.58991479132231",reboot,False,
b08a0e99-bad6-4e3a-886d-2186769b35c7,836.375.2012x769,page,figure,False,5G,2025-02-16 13:40:02,"62.50776726176579,58.932466609062885",SIM switch,True,
25acaac7-70e7-46fe-b978-19b418e7737f,+1-397-767-1573x1076,half,thank,False,5G,2025-02-12 16:35:49,"-39.19839736691895,143.39247756372856",SIM switch,True,
e9464385-fd79-441a-b93d-e3bebaf2e45d,(807)799-4188x05214,PM,floor,True,5G,2025-02-14 07:47:44,"-50.1052347806439,-73.89662227757053",reboot,,
5c506742-126d-4ea1-a398-e633b7539a98,001-609-532-6203x6149,Mr,trip,False,LTE,2025-01-30 08:31:12,"-26.73979944882919,169.22151280726456",reboot,True,
39dab29b-8c03-4931-813f-94ab090a3174,(313)972-8107x282,catch,during,True,5G,2025-01-10 05:17:03,"68.30759697130185,-77.89880141043199",reboot,False,
be6a1c23-9b05-4100-99fd-21b96b2eea5c,001-516-676-6172x9495,candidate,report,False,LTE,2025-01-12 03:53:05,"10.227166886045978,-39.151220639268104",reboot,True,
dfd75026-6583-43e4-8c27-be532899658f,(756)401-5444,human,push,True,LTE,2025-04-27 00:43:58,"-16.781788496258415,-118.72356590789352",reboot,False,
1c0c19ab-839b-4f18-9278-7e5ecce3c989,(729)895-1366x6424,sound,eye,False,LTE,2025-01-30 07:22:39,"-60.159514679931746,82.6118672986043",SIM switch,,
e3343f56-fc90-4be8-9d74-f7a33fc8a32f,001-954-521-5776,across,cultural,False,WiFi,2025-04-28 04:55:56,"67.78986124116861,168.02212498253567",reboot,,
898bb5f8-dc16-43a7-9e77-e87bea6b9641,776.962.8185,many,behind,False,WiFi,2025-04-04 18:41:44,"-87.51942326302866,153.03465435470832",reboot,True,
19fb4e3c-de7e-47e0-9df5-fcf14b0574c6,485.732.3389,away,provide,True,LTE,2025-03-20 12:08:36,"-68.46938231328184,-10.998345946452105",reboot,False,
8a76692a-ad33-4d94-95b7-fea1ce48bc26,001-625-593-7980x213,walk,if,True,5G,2025-02-21 15:48:14,"-15.4651218991647,12.766518417255014",SIM switch,,
112ddc31-35c8-460a-b1b0-25f016b92f2a,572-364-8123x805,statement,well,True,LTE,2025-03-11 22:12:17,"78.2562002789951,177.04310090282223",reboot,True,
7851ff0e-158d-4938-bd0b-03f03b641abe,777.380.7209,model,medical,False,LTE,2025-01-30 10:49:26,"-48.43484499752872,-29.910817455969408",reboot,False,
355cc791-1020-4fe7-80cc-c65740eb37ea,913.519.9111,your,center,True,WiFi,2025-02-05 17:18:11,"-15.675233050902051,93.69834272705566",SIM switch,True,
7572ff12-a344-4930-9f7e-6f769abb5328,892-409-4024,worry,all,False,LTE,2025-03-16 04:39:03,"-5.118026531846979,-111.2777638010689",SIM switch,True,
31a20b42-9ac9-4171-bb11-4bdcf02f0a2e,(491)478-1089x16423,every,suffer,False,5G,2025-01-25 10:43:31,"-53.17594927648334,-151.991293885167",reboot,,
640a334f-7481-43a7-8b17-58038d91f8cf,001-357-575-9239x896,law,fight,True,WiFi,2025-03-20 10:13:45,"-58.44085792842956,76.63563023105104",reboot,,
5aaf6599-3318-45f8-8bbe-300aca468ea4,407.599.9733x987,rate,across,False,WiFi,2025-04-23 05:18:01,"17.802048661158423,-159.31805506819626",reboot,,
4f2a3091-f4f2-4438-a7f5-6b58ef5c98fb,978-467-7699,then,current,False,5G,2025-03-06 23:00:24,"-86.27867366744105,71.3894081509979",reboot,True,
f213699f-18fa-4cf1-9c89-1d1c4a910150,001-470-634-6845x611,of,election,True,LTE,2025-02-22 16:13:31,"33.69221307773881,-69.55116321384325",reboot,True,
27623b12-69cc-4121-ab12-52797d24eaf1,619.851.1555,public,piece,False,LTE,2025-02-27 14:56:40,"86.48510125891366,162.18741030012313",reboot,True,
89b19f62-9db9-4808-963b-b1297ca0e531,2913875241,need,carry,False,LTE,2025-04-05 23:14:15,"-80.63136669477616,-134.20623943094313",SIM switch,,
d2e929e4-cb19-4644-b625-6f90fa60f86b,+1-759-740-0899,American,north,True,WiFi,2025-03-06 05:34:11,"-38.04396570399302,89.65394282737947",SIM switch,False,
6f7be1f5-f0f8-4371-acf3-6ec660111d94,+1-269-454-2446,traditional,possible,False,LTE,2025-02-07 21:45:31,"7.110461083534091,-177.51410179499393",reboot,True,
827b5adf-7873-4d0c-9682-3c2a73b63703,833-579-5247x0057,sort,network,False,LTE,2025-03-16 08:47:04,"40.95921261896132,-23.836901819997593",reboot,False,
9e7ad1fe-15cb-478b-bcfe-4e13796b452d,+1-852-509-6005x5657,final,science,False,LTE,2025-03-07 14:30:00,"5.4404545654619625,-109.01101099918972",SIM switch,False,
815a4551-c572-48de-a8e9-9b959d7be0b8,612-947-7694,as,notice,True,WiFi,2025-03-26 22:49:30,"-7.556926289353839,-122.73292309614253",SIM switch,True,
1bef8a73-1851-4bd8-80ad-dd064207325d,791-671-6933,as,minute,False,WiFi,2025-01-09 03:15:10,"-46.28412601151574,-91.65318482180841",SIM switch,True,
f4da8c3f-8868-45fb-90fd-327f1e1e5729,408-238-3670,pattern,four,False,5G,2025-02-04 15:32:47,"-41.832127615025634,115.89252815242702",SIM switch,True,
ed5efa74-f327-40f8-a1a0-1386b5356f04,935.333.8523x6371,material,debate,True,WiFi,2025-02-18 23:27:14,"20.50292561616412,71.98994885974648",SIM switch,True,
2d9747cc-ec2e-4007-85d8-d30587fc077e,001-443-724-4026x8241,big,process,False,LTE,2025-02-16 05:25:40,"-33.26769868867473,-14.592115031665998",reboot,True,
8bf532f6-ccc8-4457-8325-fdcbdc1d66d0,(797)552-6582x91662,describe,lead,False,WiFi,2025-02-03 07:45:30,"28.49779050345053,102.81098894527076",reboot,True,
0d41ce51-a6a9-4aad-89c6-de62910ec926,+1-896-834-6605x824,wish,boy,False,5G,2025-02-15 17:35:23,"-83.0928286251563,116.05584761920534",reboot,,
8b7747ad-6c76-4a80-a5a6-1a99ca953139,+1-643-863-7834x5371,fact,term,True,WiFi,2025-02-22 23:26:29,"75.34127530694465,-85.88855431841657",reboot,False,
7d877837-773c-4159-a17c-854066eaec60,+1-908-718-5513,seek,hundred,False,WiFi,2025-01-23 15:00:48,"25.05110510605826,104.47880823420047",reboot,True,
0fde9a1f-e415-41ed-b1ff-29f3ee496507,+1-618-330-7056x8022,they,well,True,WiFi,2025-04-15 14:48:29,"43.89690805669025,-150.35475434358642",reboot,True,
efa66e35-e90a-41fb-aec6-ac61538464f0,+1-322-255-3762,trouble,similar,False,5G,2025-01-11 03:46:03,"-53.491591487856326,-147.17682264562518",reboot,True,
b1b6fa50-ad1f-4a1b-946e-e9b11e8b90e7,001-216-268-5094x668,assume,kid,False,5G,2025-01-23 21:24:14,"-40.28003816956812,40.291668111756536",SIM switch,,
7ff51196-77f4-4b23-af17-3cafea84a316,742.346.0286,worker,large,True,5G,2025-03-14 18:47:54,"-86.5316546061163,112.20727602042626",reboot,False,
c1944ecf-69e3-4b51-af40-c290922f0d77,664.960.4976x781,father,party,False,WiFi,2025-04-15 18:03:45,"-12.342220093932795,-33.00773587547164",SIM switch,,
67704c09-596a-4320-9d00-80d4ca7d20c9,001-882-364-9751x567,deal,certain,False,WiFi,2025-02-03 18:15:54,"-29.754787925888095,-87.9478547125107",SIM switch,,
b399ade8-f6d2-4f2b-abb0-33a43f9241ee,(740)919-8989x1275,president,during,True,WiFi,2025-01-03 18:14:20,"-48.62614992915986,41.99262959173143",SIM switch,False,
05710616-311c-44dd-a7a7-b3cf3b937c44,001-869-458-7809x281,story,floor,False,WiFi,2025-02-18 18:35:40,"-64.96568181358285,67.66077410508382",reboot,True,
418c9c6a-dbce-4a09-8d22-cea1d32b2b14,001-978-660-7630x219,dark,plant,False,5G,2025-03-12 16:42:11,"9.464108824265082,158.22345482917933",reboot,False,
19eef143-eeb8-428c-8e4b-a95aa15a9256,561.572.2403x14573,evidence,democratic,True,WiFi,2025-01-28 18:57:50,"-82.1334450130952,-175.6014014663787",reboot,,
ddc993cd-97a8-4925-be98-9eaf4b78c473,(915)543-6486x97963,feeling,learn,True,WiFi,2025-03-24 07:53:39,"-75.03126235245122,-18.968687046827114",reboot,True,
5b25053d-cec1-4d81-a6a4-d5ce51c1eacc,001-999-292-3738,recent,summer,True,WiFi,2025-04-11 05:29:53,"-0.673449804471062,-30.590211888678482",reboot,False,
6c1a2af9-d866-493e-9f3e-a2a2ec1d9de3,(553)563-2781,similar,wide,False,WiFi,2025-04-20 09:58:11,"-22.53561572298095,-101.66567165889914",SIM switch,True,
59c333c8-6d33-4552-a350-b6b69a3fb063,001-666-684-0066x56702,have,father,False,WiFi,2025-01-14 07:18:54,"61.617162421527865,94.9237349065072",reboot,False,
2c1c92c9-4a0b-4221-83c0-4d80e9685747,468-474-9090x25819,plan,material,False,WiFi,2025-03-13 18:06:01,"-20.725599038382796,62.6430248852397",SIM switch,True,
4f26c83d-bb34-4ad7-9246-d8175a8aee76,431-907-5510x766,some,sure,True,LTE,2025-01-24 23:44:19,"13.280312811876286,121.18514354618173",SIM switch,,
3a02dd74-e205-4adf-8ab8-2df9cdf3fae1,(546)280-2431x2952,season,thing,False,5G,2025-02-16 13:59:37,"37.51353149564696,-37.44991621703164",SIM switch,True,
43f60888-d254-4454-8ef8-6b6396685472,(659)696-9986,thing,direction,True,WiFi,2025-02-15 14:58:27,"66.37351436278672,-95.27240155614027",SIM switch,True,
4a5cb29a-c9e3-47ed-87be-4ef4bac8c8e5,+1-859-273-7409x42520,range,management,True,WiFi,2025-02-14 17:01:37,"-7.342520492556076,145.74907798356838",reboot,True,
18dcbadc-c9d2-487d-98c4-a6022a6fdb85,(594)899-8308x060,possible,approach,False,LTE,2025-01-23 19:51:41,"46.15948559055346,78.04126323818093",SIM switch,False,
f214f390-8c1e-4cf1-b1e0-e5eb20f51615,823-626-8540x555,down,time,True,WiFi,2025-03-21 12:25:36,"-88.21378457164131,128.2895979280861",reboot,False,
3889f748-542c-45c5-916a-55fa19eaa1b2,(374)559-3068,mission,including,False,WiFi,2025-03-06 06:05:24,"21.94699711799406,96.39659738262401",reboot,True,
52c35fac-03ed-44ec-97f8-7937dc5098ae,393.534.3473,employee,task,True,5G,2025-02-18 05:45:30,"-54.05015826316005,-153.0469650249641",reboot,False,
8524cd8c-c7cb-4829-9b26-93a003a71095,+1-837-596-9231x3240,public,oil,False,5G,2025-01-08 02:49:49,"66.52006019282857,-144.665375753023",SIM switch,,
ec6e42f4-3222-468c-95ce-1e4037ca6e45,(657)232-4471x0210,hand,cultural,False,LTE,2025-01-31 21:04:17,"-83.35167453853724,-50.36314492355575",SIM switch,True,
e953151a-2654-4f59-8ef5-4881516dd7f4,(709)264-6100x054,coach,about,True,5G,2025-02-13 02:49:40,"-4.041141735807386,91.28168434957064",SIM switch,True,
df13bdb0-1fb8-41b7-a430-03f1b1df263a,001-390-954-8280,worry,garden,False,WiFi,2025-01-12 06:15:50,"-3.0924146108088024,63.98322423922184",reboot,,
5c57a888-b5b7-4039-9156-90ecf5254f71,001-605-598-6729x06828,former,hear,False,WiFi,2025-03-21 02:29:00,"80.4171950224434,61.85720157143922",SIM switch,True,
410c1f25-be77-4503-84ec-c998862950cc,001-743-603-2717x7903,guy,ask,True,WiFi,2025-04-19 23:40:22,"41.43703389477352,53.64103647458353",SIM switch,True,
2733d821-81c0-48b6-be1c-243ff756166b,+1-437-564-4555x069,interview,bank,True,5G,2025-02-09 01:35:06,"79.97768601197083,-60.707775314853066",SIM switch,False,
9ad900f3-b019-439f-a24a-9c8c64e51fff,943.780.5208x9079,federal,white,False,WiFi,2025-04-10 23:10:36,"16.563873311265894,-50.62029362381878",SIM switch,False,
8429e11f-96d1-481e-a68f-513d83a0d682,001-400-461-7719x46317,fall,site,False,5G,2025-01-15 19:03:22,"-13.533727830578655,-76.69451532544939",SIM switch,True,
32c911e7-5ccc-40f8-9e72-dd9286892980,+1-804-224-0876x244,forward,science,False,LTE,2025-04-21 22:58:59,"-66.75346808945508,64.31954145357855",reboot,False,
ff6c0eb5-ec01-4be6-bdb8-0aa8a8821684,001-885-488-3144,traditional,each,False,WiFi,2025-02-01 23:29:23,"24.843242638946222,-153.95083891890462",SIM switch,,
a78db7b4-b14e-44f1-8ad5-61d6f47ff575,3918347748,life,card,False,LTE,2025-04-19 10:39:21,"49.432751373227774,153.08130127546934",reboot,True,
01ed4e6e-2312-4583-9285-7c25db7786be,001-486-526-5640x535,understand,community,True,5G,2025-04-14 09:10:36,"78.47405329400155,-29.91769796749648",reboot,True,
850a21e5-776e-426c-a8c6-a9ad178c328e,+1-773-373-6452x1283,two,act,False,5G,2025-02-14 22:32:12,"87.19244482978854,49.91501251589227",SIM switch,False,
c0d8cb5e-bd9f-426e-af55-90d83c36a88b,316-982-5866x88273,author,soldier,True,5G,2025-01-16 04:02:43,"44.32426350033447,88.91281567788837",reboot,False,
45713fed-53e5-4932-9a65-0cb92a98da8e,001-658-221-6051x04211,economy,later,True,5G,2025-02-14 20:54:53,"82.84055388488017,117.01024012040546",SIM switch,True,
5ede383f-08bc-4b1b-94cb-cb9a132ae83c,001-567-669-4922x239,ago,various,False,WiFi,2025-02-25 16:53:15,"36.872339845335546,-179.29309996811494",reboot,True,
