subscriber_location,call_type,called_party,connection_time,cell_identity,geo_coordinates,b_number,calling_party,caller_id,a_number,callee_id,communication_type,originating_number,terminal_id,is_fraud,call_category,bts_id,start_time,tower_location,billable_seconds,terminating_number,call_start,setup_time,call_length,equipment_id,cell_id,duration,tower_id,service_type,call_duration,location,imei,device_id
,,,,,,8997218146473,2182810202566,,,,,,IMEI_157655,False,,,2023-01-30T20:07:09.000Z,"7.1606,-132.1227",,,,,,,,,CELL_559,voice_in,78,,,
,conference,,25/11/2023 08:54:35,,,,,,,,,9809810397559,,False,,,,,629,6332470485366,,,,,,,CELL_141,,,"66.7588,-80.0116",,IMEI_497704
,,,,,,,4955198673590,,,,,,,False,,,,,,6750581529658,1687071334,,424,,,,CELL_873,video_in,,,IMEI_256012,
,,,,,,8317258115713,,8168401052008,,,,,,False,voice_in,,,,,,1689916899,,2531,,CELL_568,,,,,"-36.9958,-27.7653",IMEI_528359,
,,,,,,,,,2415320087950,,,,,True,voice_out,,,"-65.8431,-31.9008",,2477166723744,,07/21/2023 03:51:29,3001,IMEI_225930,CELL_645,,,,,,,
"31.8604,-176.1234",,,1694975154,,,5258428486375,,,,,voice_in,6564881168843,,False,,,,,,,,,,IMEI_206526,CELL_169,,,,2722,,,
"43.0448,-79.2970",,,,CELL_705,,,,,,,conference,8829588530459,IMEI_324134,False,,,,,,9991141522733,,2023-12-01T03:00:57.000Z,,,,2582,,,,,,
,video_in,,,,,9943689668901,,,,,,2915806633006,,False,,,2023-09-23T10:37:34.000Z,,,,,,,,,1706,CELL_886,,,,,
,,,,,"15.2593,-121.4368",,,1042121036748,,7644777613939,,,,False,conference,CELL_953,1696628811,,,,,,,IMEI_201692,,2216,,,,,,
"-22.3191,109.8653",,9947199253573,,,,,,3237215561962,,,,,,False,video_out,CELL_688,02/23/2023 18:47:17,,,,,,,IMEI_191660,,,,,1077,,,
,,,2023-04-27 19:12:32,,"79.4847,45.5831",4747008869682,6060423924767,,,,video_out,,IMEI_302138,False,,,,,,,,,,,CELL_768,,,,2579,,,
,,,,,,,,,3765413762781,1870801794618,video_out,,,False,,,,"-19.2376,-160.1868",2338,,,1694104137,,,CELL_930,,,,,,,IMEI_347936
,,,,,,,,9771755120982,,2203283960559,,,IMEI_921825,False,,,,"-39.1363,170.2616",,,,1698837134,,,,,CELL_824,,1353,,,
"49.0190,-137.7277",,9399915269302,,,,,,,,,,3138438644431,,False,voice_in,,02/09/2023 04:14:52,,1221,,,,,,CELL_461,,,,,,IMEI_559513,
"3.6514,29.3743",voice_in,,,CELL_762,,8623468088065,,,3074800691892,,,,,False,,,,,,,19/07/2023 07:55:47,,,,,,,,3218,,,IMEI_686962
,,8837751012206,,,,,,,2121054527506,,,,IMEI_816881,False,,,,,,,,2023-04-12 23:50:30,,,CELL_345,2478,,voice_out,,"-62.9056,-78.7080",,
,,,2023-12-23 04:49:12,CELL_230,,,7991124127520,,,,,,,False,,,,"-87.9873,11.8725",,9282466345994,,,,IMEI_320908,,466,,voice_in,,,,
"36.5820,-155.8811",,,,,,3977059436666,,1477697974114,,,,,IMEI_491238,False,voice_in,,,,3552,,20/03/2023 05:50:02,,,,,,CELL_583,,,,,
,video_in,,,,,,,,,4369757222820,,3902584361323,IMEI_801941,False,,,,,,,19/05/2023 15:27:39,,,,,396,CELL_210,,,,,
,video_in,,,,,,4419564107600,,,1829192210755,,,IMEI_652227,False,,,,"-63.5886,50.5021",,,,2023-06-28T12:46:13.000Z,,,,647,,,,,,
,,,,,,,,3113748067725,,,,,,False,,,,,,3822028515331,,2023-08-21 15:33:24,,,CELL_580,,,video_in,1096,"-49.2779,-18.4592",IMEI_642751,
,voice_in,1221469805775,,,,,,,,,,4142418366879,,False,,,,"9.3459,-74.3504",,,,24/06/2023 15:05:33,,IMEI_531610,CELL_403,,,,134,,,
,,,,,,2103387511635,,8424810321553,,,video_in,,,False,,,,"38.7929,60.8137",,,2023-08-06 01:25:32,,,,,,,,2359,,,IMEI_570614
"84.9467,-22.1952",,,,,,4209963040449,,,3932714467752,,,,,False,video_out,,,,,,,2023-05-23 21:20:10,696,,CELL_802,,,,,,,IMEI_209057
,,,,,,2658008197224,4198938250927,,,,,,,True,video_out,,,,,,,2023-08-17 00:16:40,1571,,,,CELL_557,,,"2.0105,57.5779",,IMEI_822179
,,2022961708369,,,"-26.1368,160.5889",,,7796699244291,,,video_in,,,False,,,,,,,01/10/2023 09:20:54,,,IMEI_514764,CELL_265,,,,2067,,,
"-87.9713,165.1442",voice_in,,,CELL_179,,2783330573989,,,,,,5698122836682,,False,,,2023-11-04 00:43:09,,,,,,327,,,,,,,,IMEI_630820,
,voice_in,,,,,6953950141451,,,2940294086645,,,,IMEI_710442,True,,,,,1769,,,1695571378,,,,,CELL_747,,,"-43.6948,-154.0571",,
"-22.9446,-0.4429",,,,,,7014254800605,,,,,,9599895126523,,False,conference,,2023-03-13T02:46:23.000Z,,,,,,3412,,,,CELL_682,,,,,
"15.7330,51.3106",,,,,,,6215736966798,,,7033079424427,,,,False,video_out,CELL_558,,,1568,,,06/09/2023 11:15:16,,,,,,,,,,
"-47.8313,-30.3658",voice_out,,20/03/2023 11:10:45,,,,,,6409404759228,3640577321556,,,IMEI_487776,False,,,,,1957,,,,,,,,CELL_602,,,,,
"74.1584,83.5065",,,,CELL_786,,,,,,2754160434379,,5042593641751,IMEI_516394,True,,,1674920843,,584,,,,,,,,,video_out,,,,
,,,,,,8023904088799,,5660850724377,,,,,,False,,,2023-03-25 10:31:57,,,,,,1212,,,,CELL_742,voice_out,,"77.7517,-150.7240",IMEI_545961,
,voice_in,,,,,,7842971521707,,,,,,IMEI_587020,False,,,,,,2565523713470,10/18/2023 03:29:44,,,,CELL_215,1601,,,,"0.6624,155.1314",,
"4.5662,24.2012",,,,,,,,,,5385955550421,,3154584936005,,False,video_out,,,,,,,01/18/2023 20:24:54,,IMEI_928110,,2819,CELL_494,,,,,
,,3712903047973,1701404066,,"-47.9458,105.4398",,,,8266855793034,,,,,False,,,,,,,,,,,CELL_196,,,video_out,2745,,,IMEI_611428
,,,2023-07-24 21:56:48,CELL_683,,,9659251653849,,,,,,,False,video_in,,,,1426,4875488340788,,,,,,,,,,"45.2585,94.3553",IMEI_109559,
,,,,,"-48.3518,-100.3050",4223435371083,7966531876885,,,,,,,False,conference,,,,329,,,05/26/2023 23:24:42,,,CELL_988,,,,,,,
,,,,,,7873654411705,,,,,video_in,7005089041358,,False,,,,,,,,2023-02-16T22:58:52.000Z,,,,3081,CELL_890,,,"-52.4869,74.7527",IMEI_630602,
,conference,,,CELL_800,,,,8700762194832,,,,,IMEI_751626,False,,,,,,9142260308958,,2023-04-10T18:45:12.000Z,460,,,,,,,"-34.0666,-3.2540",,
"-45.0729,120.9606",,,,,,,,,9289411873948,,,,,False,,,2023-02-18 14:04:51,,,9537712876858,,,,IMEI_737282,CELL_354,958,,voice_in,,,,
,voice_in,,,,,,7961592009088,,,8714474338512,,,IMEI_555915,False,,,,"-25.8047,168.7335",,,09/06/2023 09:37:49,,,,,1456,CELL_361,,,,,
,,6904109463985,,,,,,,3863766551355,,video_in,,,False,,,,"21.7377,99.1163",,,,2023-07-24 04:01:03,2555,IMEI_826989,,,,,,,,
"-51.8016,-133.2776",,,,,,,,,5259556963782,5639065231365,,,,False,video_out,,2023-06-02 21:23:58,,3083,,,,,,,,CELL_913,,,,,
,,,,,"-63.1416,120.8691",8731787225768,,1319523885886,,,video_out,,,False,,,,,,,,07/13/2023 17:27:49,1548,,,,CELL_326,,,,IMEI_445811,
,video_in,7523261948566,,,,,,,,,,6989875607233,IMEI_166727,False,,CELL_859,2023-03-27T03:31:14.000Z,,1103,,,,,,,,,,,,,
,video_in,,,,"-77.2713,71.7705",,,,2264948157661,4662902925614,,,,False,,,2023-05-16 08:37:22,,,,,,,,,2658,CELL_925,,,,IMEI_809594,
,,,,CELL_936,"44.4063,176.1463",5136584739618,,,,,,7247862475842,,False,,,,,,,1685866092,,2876,,,,,,,,IMEI_389905,
,,6300618329383,1675313781,,"55.4337,129.3296",,4598361910838,,,,,,,False,,,,,,,,,,,,,CELL_618,voice_out,695,,,IMEI_753101
"1.4239,39.0026",,,1680061091,,,,8879436668327,,,,,,,False,voice_out,,,,,2092490423510,,,31,IMEI_351807,CELL_674,,,,,,,
,voice_in,9151968649025,1702887929,,,,2436469335008,,,,,,,False,,,,,,,,,,,,2556,CELL_657,,,"-57.3916,109.9701",,IMEI_442242
,video_out,,,,"-59.4316,66.1335",6007706075019,,,,,,7647900838202,,False,,,,,,,,2023-07-04 11:31:38,2350,,CELL_491,,,,,,IMEI_602504,
,voice_out,,1701596966,CELL_163,,,,9352984938741,,7115391520512,,,,False,,,,,,,,,,,,,,,104,"-50.1184,39.3707",,IMEI_367648
,,,,,,5582965327882,7356025653227,,,,,,,False,video_out,,,,1230,,,1673434737,,,,,CELL_785,,,"-51.8888,-154.3627",IMEI_276714,
,,2557416646785,,CELL_553,,,,,,,conference,6764974539450,,False,,,,"89.9675,44.0137",2374,,,1690297304,,,,,,,,,IMEI_576340,
,video_in,,,,,,6792112318708,,,,,,,False,,,2023-02-16 08:23:37,"-34.5506,-48.4877",,3533398982907,,,3550,,,,CELL_579,,,,,IMEI_900884
"-64.2925,14.9832",video_in,,,,,,,,5553316963115,1976888516189,,,,False,,,,,2491,,2023-08-11 07:37:35,,,IMEI_445382,,,CELL_987,,,,,
,video_out,,,,,1410297182797,,,5866970945805,,,,IMEI_811958,False,,,,,,,12/09/2023 02:22:50,,,,,920,CELL_369,,,"6.4707,-148.2514",,
,,2251043303563,,CELL_715,"-54.9906,82.3541",,,,9733546708958,,video_out,,IMEI_878946,False,,,2023-05-08T21:52:12.000Z,,,,,,1660,,,,,,,,,
,video_out,3674764805171,,,,,,,,,,1819036278294,IMEI_259179,False,,,2023-11-07 05:18:47,"62.0131,96.8898",,,,,,,,,CELL_915,,1373,,,
,,,,CELL_915,"-39.9082,-78.5518",,,,,,,6194718976350,,False,,,,,,6404905606334,,2023-01-09 03:26:15,,,,2531,,video_in,,,IMEI_785256,
"-26.8544,38.0646",,,08/21/2023 16:59:17,,,,,,,5753548466319,voice_out,5842111933482,,False,,,,,,,,,2162,,CELL_826,,,,,,IMEI_956656,
,voice_out,,07/06/2023 01:23:06,,,,,9259007158122,,4258449947393,,,,False,,,,"-8.9191,151.2019",,,,,,IMEI_629066,,,,,1868,,,
"-55.1490,117.0929",video_in,,,CELL_405,,,,9007478121386,,,,,,False,,,,,,3508271715390,,2023-09-20 06:04:03,,,,691,,,,,IMEI_769187,
,voice_in,2238399774529,,,"-35.8330,-144.9744",,,,,,,3207745412803,,False,,,,,,,2023-06-15 04:36:58,,,IMEI_358450,CELL_891,,,,877,,,
"65.4177,-67.3239",,,,CELL_554,,,8685408620637,,,6906820414817,,,,False,,,2023-12-27T07:34:04.000Z,,44,,,,,,,,,voice_in,,,,
,voice_out,,,,,,,,,,,9906384588285,,False,,,,"-6.2238,-124.4547",,4497607206870,1701113353,,,IMEI_408985,,2536,CELL_120,,,,,
"-30.4989,-140.3161",,,2023-12-05T20:44:26.000Z,CELL_444,,,,1139929828995,,6699126595833,,,IMEI_900856,False,voice_in,,,,,,,,,,,,,,2049,,,
,,,,,"-25.8013,100.4349",,,,,,,7213404958972,,False,,,10/15/2023 21:20:16,,,8205525840403,,,,,CELL_548,2942,,video_out,,,,IMEI_877988
,,6818668728999,16/11/2023 03:13:04,CELL_796,,,,,3669448095169,,voice_in,,IMEI_981421,True,,,,"-3.7713,134.7387",,,,,480,,,,,,,,,
"-9.2036,45.8325",,,,,,,,2321327035536,,4469797999391,voice_in,,IMEI_598816,False,,,,,,,,06/12/2023 01:05:27,,,CELL_580,,,,3491,,,
"79.8675,175.8342",,3627328482170,,,,,,,,,,8222522037389,IMEI_750516,False,voice_in,,2023-04-19 12:02:26,,,,,,,,CELL_513,3556,,,,,,
"1.1878,-132.8557",,,,CELL_257,,6281501673557,,6533682895538,,,voice_in,,IMEI_239956,False,,,2023-09-21T22:13:24.000Z,,,,,,,,,,,,1656,,,
,,,08/08/2023 23:56:31,CELL_899,,,,6673914819974,,3440169165602,,,IMEI_315882,False,,,,,,,,,,,,1096,,voice_out,,"-66.9448,74.0284",,
,,,,,,,,5612391971731,,,,,IMEI_844602,False,,,,,,9743409052725,,2023-12-23T04:42:42.000Z,,,CELL_908,3496,,voice_out,,"5.7455,-157.3903",,
,,,,CELL_542,,,,9392284928598,,,conference,,IMEI_162760,False,,,2023-07-10T21:52:23.000Z,,,6593827000481,,,,,,,,,3068,"-58.7901,61.1066",,
,,,,CELL_306,,,,4649356066433,,8504868434632,conference,,,False,,,,,,,,2023-12-26 19:47:42,,,,,,,3266,"-67.0796,98.9007",,IMEI_159938
,,3814294226005,,,,,,,8484865344013,,,,,False,,,,"0.3337,-156.4752",,,,2023-10-04T22:25:29.000Z,,,CELL_672,,,video_in,1045,,,
,,,,,,,,,6298397555022,3452705641936,conference,,IMEI_290884,False,,CELL_280,07/20/2023 19:56:52,,2594,,,,,,,,,,,"-2.8289,-114.2099",,
,,,,,"-80.2564,-12.5879",,,4376646041442,,9792867766966,,,IMEI_299024,False,,,2023-06-09T16:35:42.000Z,,,,,,,,,,CELL_294,video_out,664,,,
"69.1680,122.6948",,9141567526929,08/11/2023 09:46:54,CELL_778,,,,,3442310507628,,voice_out,,,False,,,,,,,,,2904,,,,,,,,IMEI_774966,
,,,,CELL_921,,8989072162540,,,3937147846080,,video_in,,,False,,,,,,,15/10/2023 15:23:37,,1382,,,,,,,"-15.0710,81.9817",IMEI_523375,
"-65.3373,-21.1761",,,,,,,,,,,video_in,6127437485743,,False,,,,,,8941546677201,06/29/2023 01:25:47,,,,,973,CELL_913,,,,,IMEI_217407
,video_out,,,,,,3035652752748,,,2908159111880,,,,False,,,2023-03-22 16:25:37,"-19.4440,70.1335",,,,,,,,,CELL_748,,1228,,,IMEI_856280
,,,,,,,,8535962496880,,7349790659622,,,,False,,,09/27/2023 14:24:20,"-63.9043,21.6351",,,,,1776,IMEI_402261,CELL_762,,,video_out,,,,
"-51.4169,127.7247",,,,,,,,9727517021785,,7205471679674,,,,False,voice_out,CELL_837,,,3509,,,2023-12-27 10:46:17,,,,,,,,,IMEI_501681,
,,,,,,,,,,,,6676257596311,,False,,,2023-05-30T16:27:15.000Z,,,6809102193945,,,,,,2828,CELL_466,voice_out,,"74.9467,-138.2614",,IMEI_201457
"8.8912,-34.1943",,,,CELL_551,,,4020812163709,,,7467255311815,voice_out,,,True,,,2023-06-24 02:03:30,,,,,,3561,,,,,,,,,IMEI_868922
,,,,,,2785312552598,,,,,,2388441619197,IMEI_611792,False,conference,CELL_920,,"-51.1388,-112.7371",,,,2023-07-11T04:40:22.000Z,,,,2587,,,,,,
,,,,,,,,5656870999601,,,,,,False,voice_in,CELL_702,,,,1017836395913,2023-08-31 05:29:26,,,,,329,,,,"-38.6545,133.2982",,IMEI_429852
,,9429059218178,,CELL_691,,,1406501646581,,,,conference,,,False,,,2023-08-22T11:56:43.000Z,,,,,,327,,,,,,,,IMEI_704210,
,,,,,,,1819279815234,,,8300483172190,,,,False,video_out,,,,,,2023-05-23 07:15:20,,1624,,,,CELL_243,,,"60.8859,-111.8981",IMEI_208083,
"88.7610,116.7088",,,,,,,,4678502044947,,7057711786520,,,,False,voice_in,,18/05/2023 22:47:11,,,,,,,,,,CELL_705,,936,,,IMEI_687831
,,,,,"-79.4047,61.4280",,9140990415019,,,3637723946084,conference,,,False,,CELL_404,,,,,2023-07-29T01:52:27.000Z,,,IMEI_760655,,,,,2175,,,
,,4037505677293,,CELL_820,,,8253589388750,,,,conference,,,False,,,2023-10-22T13:17:35.000Z,,1872,,,,,,,,,,,"-24.4290,-67.7888",IMEI_143620,
,video_in,,,,,2164304667615,,8733857777070,,,,,,False,,,2023-03-12T01:26:42.000Z,"-89.4919,-161.5033",3358,,,,,IMEI_858471,CELL_655,,,,,,,
,video_in,,,,,5083230991271,,,,,,3438416295356,,False,,,,"46.9507,139.5417",,,2023-03-13T00:58:39.000Z,,1380,,CELL_588,,,,,,IMEI_620234,
,,9555169073695,,,,,,,,,,1833948907699,,False,,,,,,,2023-08-08T11:10:08.000Z,,,,CELL_253,1874,,conference,,"72.0801,142.9500",,
,,,,CELL_462,,,,,4419652933976,,voice_out,,,False,,,,"15.8125,136.3265",,3158661936745,,1685975418,2788,,,,,,,,,IMEI_101819
"-73.5397,-82.2793",,,,CELL_880,,8850625395321,,,,,,2837043714955,,False,voice_in,,,,,,,08/02/2023 23:45:15,,,,919,,,,,IMEI_323617,
,conference,,,,"65.9098,74.8386",7786201162239,,7034182967857,,,,,,False,,,2023-07-20T05:23:00.000Z,,,,,,1579,,CELL_834,,,,,,,IMEI_195508
"-16.1706,24.3150",,2267850937301,13/03/2023 01:07:27,,,,,5470472944215,,,,,IMEI_742788,False,video_out,,,,,,,,936,,,,CELL_349,,,,,
,voice_out,,,CELL_847,,,,,2812419104500,,,,,False,,,,"-24.6397,156.8326",1587,5757047636740,,05/08/2023 16:24:27,,,,,,,,,IMEI_797751,
"40.1190,9.4547",,,,,,2067475206233,,,,,,4786171174937,,False,,,1692568314,,,,,,,IMEI_762638,CELL_330,,,,2711,,,
,,5056537397202,12/11/2023 18:17:12,,"71.8029,-158.2823",,,6258310392486,,,,,,False,voice_in,,,,,,,,,IMEI_910813,,,,,1549,,,
,,,,,,,,2704006315349,,9489346679637,voice_out,,IMEI_874301,False,,,,"-69.8802,-86.0301",,,2023-02-26 17:09:51,,421,,CELL_676,,,,,,,
,,,,,,,,,4976077253242,7296255858135,,,,False,voice_out,CELL_177,,,3114,,28/05/2023 16:56:07,,,,,,,,,"81.9999,23.9516",,IMEI_852285
,,,26/11/2023 16:55:58,,,6882670003221,,,1936979769080,,,,IMEI_518641,False,,,,"89.2982,-20.9305",,,,,,,,3280,CELL_829,video_out,,,,
,voice_out,,,,,,,6653173136921,,,,,IMEI_565391,False,,,,"9.1346,18.4563",,8029195009513,,2023-11-14 09:35:12,,,,,,,3576,,,
"-67.1587,-2.4562",,,23/03/2023 03:49:54,,,,3749608256376,,,2778214512797,,,IMEI_871781,False,video_out,CELL_425,,,,,,,,,,887,,,,,,
,,,04/03/2023 11:04:35,,,,7112898329027,,,,conference,,,False,,,,"64.8825,-67.2203",,5270317545015,,,813,IMEI_341966,CELL_260,,,,,,,
,,,,,,8165046781978,,6459522139381,,,,,,False,,,,"-34.2985,-88.8319",,,,02/08/2023 08:11:46,2192,,,,CELL_770,,,,,IMEI_988568
,,,,,,,7216321353010,,,,,,,False,,,2023-01-31T21:39:58.000Z,,,1732830487066,,,2556,,,,CELL_694,video_out,,,IMEI_437830,
,,,,,"-81.5013,-7.1188",,5777857341100,,,,,,IMEI_697401,False,voice_out,CELL_266,,,,4368870254024,2023-09-03 01:49:34,,,,,,,,1024,,,
,,,1677783921,CELL_627,,,,2396177883704,,2824371444906,,,,False,,,,,861,,,,,,,,,,,,IMEI_916861,
,,,,,,6232683247229,1319788614798,,,,,,IMEI_211852,False,,,2023-10-07T03:10:21.000Z,"-24.1589,102.8712",,,,,1771,,CELL_922,,,voice_out,,,,
,,,1674621754,CELL_676,,,1775787933600,,,,,,,False,conference,,,,2196,9440636812674,,,,,,,,,,"13.8959,-32.1173",IMEI_254671,
,voice_out,5994029511980,,CELL_220,"11.0013,116.6504",,,,5778949823524,,,,IMEI_132026,False,,,11/16/2023 04:33:07,,3497,,,,,,,,,,,,,
"-42.5562,-27.8106",voice_out,,,,,,,,5818858567312,,,,,False,,,02/16/2023 13:57:34,,2391,3417738892633,,,,,,,CELL_876,,,,,IMEI_942893
,,,,,"63.0885,-53.6834",,,6311291742334,,3316114819828,video_in,,,False,,,,,406,,,09/14/2023 11:06:51,,IMEI_320532,CELL_271,,,,,,,
"59.0447,84.9563",video_in,,,,,3202895844449,,,,,,6461381615343,,False,,CELL_992,1681742612,,,,,,,,,1805,,,,,,IMEI_779344
"-61.0819,42.9958",conference,,2023-02-21 02:37:01,,,,,,,5394190843081,,9864029061581,,False,,CELL_914,,,,,,,1529,,,,,,,,,
,video_out,,15/02/2023 00:55:37,,"78.3076,53.7096",,,5534513554075,,1625700878892,,,IMEI_894211,False,,CELL_150,,,,,,,,,,,,,1746,,,
,,6009444208636,,,,,,1356350127359,,,,,,False,conference,CELL_105,08/09/2023 01:00:08,,,,,,,,,,,,630,"-27.4005,106.8966",,IMEI_984218
,video_in,,,,"-89.0795,-116.4742",,,,,7560605239682,,7685076501379,,True,,CELL_674,,,,,,2023-09-01T03:51:12.000Z,1291,,,,,,,,IMEI_927606,
,,7204752762464,,CELL_721,,,,6065367186475,,,video_in,,,False,,,,"11.0212,81.5062",,,,1696396051,,,,3479,,,,,IMEI_317159,
,,,,,,,,,5477704551069,,,,,False,video_out,,03/12/2023 10:46:05,"1.5600,173.5020",,8187000342709,,,,,,,CELL_961,,2577,,,IMEI_674742
"-49.4423,-153.5001",,4418905316463,,,,,,4760670214736,,,video_in,,,False,,,,,,,04/30/2023 06:11:18,,,,CELL_207,,,,1496,,,IMEI_526105
,video_in,,11/05/2023 01:41:13,,,,3255661555941,,,,,,,False,,CELL_109,,,412,1590063907715,,,,IMEI_827585,,,,,,"30.2848,40.9070",,
,video_in,4231091966467,,,"-43.3902,18.6574",,8826487545422,,,,,,,False,,CELL_568,1692188799,,,,,,1650,IMEI_510499,,,,,,,,
,,,,,,9499170729775,9692122260645,,,,video_in,,IMEI_603932,False,,,,,3503,,,2023-08-26T17:17:59.000Z,,,,,CELL_117,,,"-43.0032,-100.9455",,
,voice_out,,,,,,,5495274757229,,,,,,False,,,,,,4372977150786,2023-01-31T17:09:33.000Z,,1537,,CELL_443,,,,,"66.0190,-170.2299",IMEI_623901,
,,,,,,,,,5075568157510,,,,IMEI_776516,False,,,,"-15.5312,-163.5937",,4377124014372,2023-09-13 17:15:21,,,,CELL_443,3246,,video_out,,,,
,,,,CELL_548,,,,,,8078975392168,,9809691063960,,False,,,24/08/2023 07:17:57,"50.6743,5.3990",,,,,,IMEI_762290,,,,video_in,988,,,
,,,,CELL_956,"14.9835,-21.9768",,,,,,voice_in,5780238145115,IMEI_441525,True,,,28/07/2023 04:55:09,,,1561873141710,,,,,,1245,,,,,,
,,,,CELL_454,,7766258632197,,,9783998600067,,,,,False,,,,"-19.3503,91.7765",,,,1690743091,,IMEI_126240,,,,video_in,364,,,
,voice_in,,,,"58.6632,-154.5507",6168131600827,,3524819580861,,,,,,True,,,,,,,2023-04-08 10:14:34,,,,,,CELL_307,,3449,,IMEI_630229,
,,,2023-05-31 06:49:38,,"79.5953,140.0232",,4523085838266,,,,voice_in,,,False,,,,,,2303791594158,,,,IMEI_113868,,,CELL_626,,136,,,
,,,,,,7473002159540,,,7786478158380,,,,,False,conference,,,,415,,,19/01/2023 07:48:42,,,,,CELL_189,,,"6.1300,156.6201",IMEI_983558,
,,,,,"-60.7897,-26.0323",,,,9053724180406,,,,,False,conference,,,,,5905244040796,2023-04-22T13:53:06.000Z,,3186,IMEI_692283,,,CELL_224,,,,,
"1.0563,-75.3452",,,,CELL_369,,,,,1329540475114,1080025909239,,,,False,,,2023-02-01 10:22:06,,,,,,2410,IMEI_702036,,,,video_in,,,,
,,,,,,4077394766681,,,2038712575672,,,,,False,,,,,,,,2023-04-13T14:34:45.000Z,,,,3554,CELL_225,voice_in,,"-7.9276,-166.6180",,IMEI_907187
"-5.5047,178.0439",,5941915348268,,CELL_108,,,,,2460976718279,,,,,False,,,2023-01-11 00:31:30,,,,,,,,,2102,,voice_in,,,IMEI_900307,
"-74.5530,-95.2851",,,,,,,1986363104580,,,4669757847757,conference,,IMEI_816014,False,,,12/24/2023 08:15:48,,745,,,,,,,,CELL_849,,,,,
,,1352400114201,,CELL_759,"-75.3118,93.4194",,,9552261051012,,,,,IMEI_118257,False,voice_in,,18/08/2023 15:34:57,,,,,,1738,,,,,,,,,
,voice_in,,04/01/2023 07:48:59,,,,,,,,,4721769852265,,False,,,,"20.3562,-80.4005",,9439213557884,,,,IMEI_621726,CELL_691,2442,,,,,,
,,,2023-08-03T21:33:59.000Z,,,,,3949703818167,,,,,IMEI_343992,False,video_in,CELL_288,,,404,2549833326414,,,,,,,,,,"74.6912,108.0063",,
,,,,,,,5720025698514,,,2499842077253,,,,False,,,,,303,,,15/07/2023 18:38:21,,,,,CELL_707,voice_in,,"74.8517,103.0881",,IMEI_410708
,video_in,,,CELL_633,"69.6480,170.3611",,,1530074964768,,1962679629108,,,,False,,,,,,,2023-10-25T07:31:54.000Z,,,,,2222,,,,,,IMEI_248058
"-29.3183,170.8627",,2915380813353,,CELL_831,,,,,5816751314367,,,,,False,,,2023-12-14T03:11:25.000Z,,,,,,2702,IMEI_496834,,,,conference,,,,
"50.0184,-112.6420",,,,,,,,,6458334882724,,,,,False,,,,,,4550001709120,,2023-11-11T17:26:55.000Z,,IMEI_914941,,,CELL_425,video_out,1966,,,
,,,,,,2151308605838,,,,,voice_in,2490371086954,,False,,,2023-01-01T11:18:54.000Z,,,,,,2811,,,,CELL_911,,,"-50.7575,-146.8193",,IMEI_474981
,,,,CELL_228,"52.9014,-132.0351",,,,,,,1893438374589,,False,voice_in,,,,,4302476115172,12/28/2023 19:54:55,,1396,,,,,,,,IMEI_971223,
,video_in,,,CELL_870,,2455161188748,,4897177619493,,,,,,False,,,,,,,31/10/2023 23:18:54,,2070,IMEI_535456,,,,,,"-3.6104,-53.8719",,
,video_out,7713188492808,,,,,,,,,,2462306281611,,False,,CELL_272,10/17/2023 01:06:52,"-80.6997,-124.2810",3343,,,,,,,,,,,,,
"-1.9508,90.8285",,,,CELL_868,,4658981610512,,2703919821510,,,,,IMEI_117861,False,,,,,,,,10/01/2023 10:08:12,,,,,,conference,339,,,
,,,25/06/2023 11:34:02,,,1838641847981,,3466457274171,,,voice_in,,,False,,,,"46.5002,-52.5923",,,,,,IMEI_566224,CELL_954,2679,,,,,,
,voice_out,,,,,,,6190251259534,,,,,,False,,,,,,1000510575280,2023-04-19T01:36:14.000Z,,,IMEI_795034,,2074,CELL_647,,,"-50.6210,144.9320",,
,,,2023-04-14 08:01:23,,,,,,1638785079059,,,,,False,,CELL_983,,"-5.2317,48.4088",,9437454203914,,,,IMEI_896093,,,,video_out,2148,,,
,,,,CELL_311,"5.1690,-168.1423",,,,,,,6594340525406,,False,,,,,,4290592202992,21/09/2023 19:28:04,,2170,,,,,,,,IMEI_199219,
,video_in,,,,"-53.9829,28.2694",9314172042248,,,,,,4411434935942,IMEI_232812,False,,,,,,,,1702612377,,,,2065,,,,,,
,,7608206152252,,,,,,5990822401762,,,,,,False,,,,,,,,1703873023,,,CELL_828,,,voice_in,1914,"78.3384,4.1646",,
,,,,,,,,,5089966296735,,voice_out,,,False,,,1679585982,,,5831361659253,,,,,CELL_324,,,,1360,"35.8116,-138.1213",IMEI_444918,
,video_in,,,,,,,,5614331834917,9617514970872,,,,False,,,,"55.2781,94.4681",,,1688631849,,,IMEI_940036,CELL_803,1197,,,,,,
,,,,,,,,,1051661859031,,,,IMEI_414291,False,,,,,762,2155755980738,2023-06-08 22:54:11,,,,,,CELL_982,voice_in,,"-29.3898,-137.6963",,
,,4533425385384,,,,,,3138194449007,,,,,,False,,,,,,,,1692574907,,,CELL_658,,,voice_out,177,,,IMEI_800518
,,,,CELL_655,"-61.1533,-23.7874",,,,,,,6718090042870,,False,video_out,,,,47,5419653108894,,01/28/2023 16:32:44,,,,,,,,,,IMEI_608395
,,,,,,,,7459102459734,,9542706886581,,,,False,video_in,CELL_330,,,,,2023-06-24T11:39:38.000Z,,330,IMEI_803920,,,,,,"-37.0128,28.0946",,
