communication_type,call_type,call_length,geo_coordinates,setup_time,call_duration,tower_location,bts_id,call_category,start_time,callee_id,tower_id,called_party,imei,a_number,terminating_number,equipment_id,cell_id,originating_number,b_number,subscriber_location,terminal_id,location,duration,cell_identity,caller_id,device_id,is_fraud,calling_party,connection_time,call_start,service_type,billable_seconds
,,2702,,,,,,,2023-12-14T03:11:25.000Z,,,2915380813353,,5816751314367,,IMEI_496834,,,,"-29.3183,170.8627",,,,CELL_831,,,False,,,,conference,
,,,,2023-11-11T17:26:55.000Z,1966,,,,,,CELL_425,,,6458334882724,4550001709120,IMEI_914941,,,,"50.0184,-112.6420",,,,,,,False,,,,video_out,
voice_in,,2811,,,,,,,2023-01-01T11:18:54.000Z,,CELL_911,,,,,,,2490371086954,2151308605838,,,"-50.7575,-146.8193",,,,IMEI_474981,False,,,,,
,,1396,"52.9014,-132.0351",,,,,voice_in,,,,,IMEI_971223,,4302476115172,,,1893438374589,,,,,,CELL_228,,,False,,,12/28/2023 19:54:55,,
,video_in,2070,,,,,,,,,,,,,,IMEI_535456,,,2455161188748,,,"-3.6104,-53.8719",,CELL_870,4897177619493,,False,,,31/10/2023 23:18:54,,
,video_out,,,,,"-80.6997,-124.2810",CELL_272,,10/17/2023 01:06:52,,,7713188492808,,,,,,2462306281611,,,,,,,,,False,,,,,3343
,,,,10/01/2023 10:08:12,339,,,,,,,,,,,,,,4658981610512,"-1.9508,90.8285",IMEI_117861,,,CELL_868,2703919821510,,False,,,,conference,
voice_in,,,,,,"46.5002,-52.5923",,,,,,,,,,IMEI_566224,CELL_954,,1838641847981,,,,2679,,3466457274171,,False,,25/06/2023 11:34:02,,,
,voice_out,,,,,,,,,,CELL_647,,,,1000510575280,IMEI_795034,,,,,,"-50.6210,144.9320",2074,,6190251259534,,False,,,2023-04-19T01:36:14.000Z,,
,,,,,2148,"-5.2317,48.4088",CELL_983,,,,,,,1638785079059,9437454203914,IMEI_896093,,,,,,,,,,,False,,2023-04-14 08:01:23,,video_out,
,,2170,"5.1690,-168.1423",,,,,,,,,,IMEI_199219,,4290592202992,,,6594340525406,,,,,,CELL_311,,,False,,,21/09/2023 19:28:04,,
,video_in,,"-53.9829,28.2694",1702612377,,,,,,,,,,,,,,4411434935942,9314172042248,,IMEI_232812,,2065,,,,False,,,,,
,,,,1703873023,1914,,,,,,,7608206152252,,,,,CELL_828,,,,,"78.3384,4.1646",,,5990822401762,,False,,,,voice_in,
voice_out,,,,,1360,,,,1679585982,,,,IMEI_444918,5089966296735,5831361659253,,CELL_324,,,,,"35.8116,-138.1213",,,,,False,,,,,
,video_in,,,,,"55.2781,94.4681",,,,9617514970872,,,,5614331834917,,IMEI_940036,CELL_803,,,,,,1197,,,,False,,,1688631849,,
,,,,,,,,,,,CELL_982,,,1051661859031,2155755980738,,,,,,IMEI_414291,"-29.3898,-137.6963",,,,,False,,,2023-06-08 22:54:11,voice_in,762
,,,,1692574907,177,,,,,,,4533425385384,,,,,CELL_658,,,,,,,,3138194449007,IMEI_800518,False,,,,voice_out,
,,,"-61.1533,-23.7874",01/28/2023 16:32:44,,,,video_out,,,,,,,5419653108894,,,6718090042870,,,,,,CELL_655,,IMEI_608395,False,,,,,47
,,330,,,,,CELL_330,video_in,,9542706886581,,,,,,IMEI_803920,,,,,,"-37.0128,28.0946",,,7459102459734,,False,,,2023-06-24T11:39:38.000Z,,
,,,,,1078,,,,,,,,,,7726990644138,IMEI_918888,CELL_920,,,"2.5438,127.9680",,,,,2015758972100,,False,,09/19/2023 21:50:14,,voice_in,
,voice_out,,,,2607,"52.2409,141.8531",,,,,,,,4518559575383,,,,,1632890314034,,,,,CELL_455,,IMEI_695139,False,,10/14/2023 10:38:34,,,
,,,,1681894386,,"-31.9729,51.1041",,video_in,,,,,IMEI_809487,,,,CELL_609,,9257886690145,,,,2071,,,,True,2435380473786,,,,
voice_out,,,,,3515,,,,,6808733889835,,,,7466353129069,,IMEI_517779,CELL_129,,,,,"5.3154,2.6766",,,,,False,,,1676464861,,
,,,"-44.3969,4.6929",,,,,video_out,,,,,IMEI_934683,,,,CELL_177,,3569506212968,,,,,,,,False,3937439732806,2023-04-29 12:15:00,,,1376
,,,,29/01/2023 15:28:02,279,"-79.5485,-122.6155",,conference,,,,2293552688712,,7419590122085,,,CELL_471,,,,IMEI_443024,,,,,,False,,,,,
,voice_out,2995,,,,"54.8039,-30.1655",CELL_510,,,,,8066395496601,IMEI_422078,,,,,,,,,,,,2259987083121,,False,,,2023-04-17T03:35:58.000Z,,
video_in,,1063,,,,,,,01/18/2023 18:52:15,,CELL_634,,,,6739923265891,,,,,,IMEI_262777,"-31.7364,-28.0859",,,,,False,9272602601941,,,,
,voice_in,,,27/02/2023 18:36:40,,,,,,,CELL_669,,IMEI_224690,,,,,9087215010830,3304343218777,"44.5671,9.1099",,,,,,,False,,,,,1814
,,1040,"63.7359,-111.6305",1698703079,,,,conference,,,,2903669437034,,8735090866156,,,,,,,IMEI_566452,,,CELL_797,,,False,,,,,
,video_in,,,2023-02-02 14:57:14,,,,,,,,,,,,,,,5744059143248,"40.6831,-132.4820",IMEI_485423,,1832,CELL_568,,,True,2421714723815,,,,
video_out,,,,01/06/2023 18:19:31,,"41.7390,157.7346",,,,,CELL_252,7363425754235,,,,,,,,,IMEI_625838,,1236,,7893902177530,,False,,,,,
video_in,,,,,,,CELL_947,,,,,,,7436533932455,2941116832252,IMEI_902273,,,,"50.9936,-177.2765",,,,,,,True,,1701450913,,,1455
,,,"41.4807,105.8351",,,,,,,,,,,,,,,8554162424076,9743788383949,,IMEI_490745,,,CELL_312,,,False,,1698865695,,conference,363
,,136,,,,,,voice_out,,,,7496492391372,,,,,CELL_799,,,,IMEI_188643,"-26.0477,-128.5990",,,,,False,4600519850020,1696253307,,,
,,,,31/01/2023 21:59:02,3,"-1.0031,-98.8335",,,,,,,IMEI_318761,,3145394919218,,,,,,,,,,,,False,7282988241526,,,video_in,
,,,,1702419119,,"73.8014,7.4754",,,,,,3211638119368,,6357726014537,,,,,,,IMEI_491466,,,CELL_529,,,False,,,,conference,521
,,,,,,"1.1798,-84.7254",,video_out,,,,,,,8813006251478,,CELL_823,,,,,,1316,,,IMEI_657062,False,8943486809330,,1701947795,,
video_out,,,,,597,"-50.8179,68.3578",,,,,,,,,2128610003392,,CELL_962,,,,,,,,8824573245586,IMEI_856117,False,,,30/06/2023 02:04:04,,
,,,,,,"-32.4683,26.9800",,,,2928824894232,,,IMEI_947430,,,,,6341072959321,,,,,3247,CELL_275,,,False,,1677823328,,,
,voice_out,,,,,,,,,,,,IMEI_179112,,,,,,6779417216403,,,"15.5178,54.4007",2861,CELL_900,,,False,6976804607560,,2023-11-20 05:13:54,,
,,,,02/26/2023 09:34:50,,,,voice_out,,,CELL_781,,IMEI_942203,,7064266760422,,,,,"25.6008,-177.9662",,,3201,,,,False,6600914033516,,,,
,voice_out,,"-82.5555,20.4555",,,,,,,,,,IMEI_213266,,,,,,7168061826841,,,,2076,CELL_276,4666968940316,,False,,07/05/2023 06:30:15,,,
conference,,,"58.5570,19.1000",1673871994,3482,,,,,,,7112284413133,,,,IMEI_657353,,,,,,,,CELL_691,,,False,4073905413464,,,,
,,,,,,"-82.8984,-158.1790",,conference,,,,,,5849496383769,9629616455964,,,,,,,,3317,CELL_532,,IMEI_725344,False,,2023-07-11 14:05:44,,,
,,3100,,2023-03-29 06:02:35,,,,,,,CELL_878,,IMEI_113436,,3546385189267,,,,,"85.8908,157.3557",,,,,,,False,4547370334666,,,,
,video_out,,"52.7244,-27.1131",,,,,,,,,,IMEI_748323,,7283425697703,,CELL_621,6677033273349,,,,,2026,,,,False,,,2023-08-20 22:03:11,,
voice_out,,,"43.1296,-21.9564",,,,CELL_496,,,,,,,3844804801619,8170346668372,IMEI_438942,,,,,,,,,,,False,,03/08/2023 07:00:20,,,1306
,voice_out,,,,,,,,,6521966689913,CELL_308,,,,,,,,,"32.9033,-140.7214",,,,,,IMEI_421825,False,7501676495627,,03/28/2023 14:35:10,,631
,,2151,,2023-04-05 11:58:57,,,,voice_in,,,,5482320490973,,,,,CELL_111,,,"69.8263,-76.2696",IMEI_878022,,,,1465149077998,,False,,,,,
,,1409,"72.6601,105.3882",,,,,voice_in,,,CELL_738,5026505183001,,7838010908358,,,,,,,IMEI_821230,,,,,,False,,2023-05-30 09:24:00,,,
,,,,,,,,voice_in,2023-03-03T15:11:07.000Z,,CELL_355,,IMEI_238805,,,,,,8060955263899,,,"17.9766,-31.7678",1015,,,,False,7168479337825,,,,
,,,"-21.6083,-22.1141",06/03/2023 05:15:04,,,,voice_in,,,,,,,9373469413947,,,,,,IMEI_271213,,,CELL_524,,,False,2006754786082,,,,1537
,video_in,231,,1695502146,,"68.1427,135.6359",,,,,CELL_725,,,,7770869329249,IMEI_605328,,,,,,,,,7906691630178,,False,,,,,
,,,,,2619,,,,,,,,,,,,CELL_247,,9881137174039,,,"-89.4241,24.4143",,,,IMEI_725493,False,9347460780681,,09/27/2023 15:17:35,conference,
,,,,,,,CELL_187,,,1252711541643,,,,,,,,1263627431886,,,IMEI_518582,"-59.7726,-42.9225",,,,,False,,23/07/2023 18:31:40,,video_out,2540
,conference,,,,,,,,1699237537,,,,,,6679778947952,,,2259872398493,,,,,2895,CELL_619,,IMEI_708884,False,,,,,
,,,"-61.4555,80.6618",2023-03-05 16:00:13,,,,,,7926289826380,,,,,,,,9576634480777,,,IMEI_562685,,,CELL_404,,,False,,,,video_out,3393
,conference,,"10.2435,113.7376",,,,,,,,,3829291943613,,,,IMEI_644939,CELL_340,8769386191691,,,,,2573,,,,False,,1688444486,,,
,,,,,,,,,11/05/2023 00:33:41,9933092646409,,,,,,,CELL_354,5268678746487,,"-64.8591,90.0888",,,,,,IMEI_308292,False,,,,voice_in,2503
,,886,,,,"47.0786,3.6517",,conference,,,CELL_862,,,,5590799988295,,,,,,,,,,,IMEI_190424,False,6247800036847,,1703886521,,
,,,,,,,,voice_out,,,CELL_824,1960422915484,IMEI_855443,9260132850884,,,,,,,,,348,,,,False,,,1703499177,,
,,666,,,,,,,,,,,IMEI_881820,,,,CELL_587,,7632248285698,,,"41.9093,105.5779",,,,,False,3560201036052,2023-06-30 03:24:28,,,
voice_in,,,,,85,"-67.8208,158.4600",,,1690035097,,CELL_811,,IMEI_571384,6361631907815,,,,,9686145656847,,,,,,,,False,,,,,
,,,,,,,,video_out,,,,5920306544277,,3189610961980,,,,,,,,"1.7593,-126.5245",2044,CELL_902,,IMEI_435545,False,,,2023-09-23 21:08:10,,
conference,,1419,,,,"-50.0910,35.0080",,,,4538199520934,,,,2141767381373,,IMEI_697570,CELL_178,,,,,,,,,,False,,2023-03-19T17:54:32.000Z,,,
video_in,,,,,1897,,,,,3038043306583,CELL_151,,IMEI_560662,,,,,,,"-74.2962,21.4335",,,,,6296567997953,,False,,,2023-12-20T09:44:20.000Z,,
,conference,,,,1674,,,,,,,5873843289528,,,,,CELL_715,,,,IMEI_121401,"31.8660,-176.1033",,,2774304018566,,True,,1703322846,,,
video_in,,,,,,,,,,1762141788468,,,,,,,CELL_231,,,,,,,,,IMEI_363686,False,9748067770006,,05/09/2023 08:27:59,,854
,,3476,,,,,,,,9232867029642,CELL_381,,,8611950639178,,,,,,"-24.3615,-176.6744",,,,,,IMEI_899549,False,,,2023-09-03 21:24:52,conference,
,video_out,478,,2023-10-15 16:44:39,,"88.8028,123.6093",,,,,CELL_769,,,,7461259858862,,,6440007763026,,,,,,,,IMEI_479996,False,,,,,
video_out,,,,,,,,,,9046998978069,,,IMEI_863944,,,,,,,,,"-81.0164,-148.7183",,CELL_886,,,False,8517224640733,2023-06-15T12:45:41.000Z,,,1542
,,,,,,,,,1688081479,,,,,,9315209412575,,,,,"-2.9049,68.9052",IMEI_343739,,,,1700508721883,,False,,,,video_out,503
,,,,13/01/2023 07:58:33,,"-12.2286,124.2813",,video_in,,,CELL_178,8420679924460,,1595859468602,,IMEI_827585,,,,,,,1757,,,,False,,,,,
,video_in,,,,,,CELL_906,,,3708822961778,,,,3440348080106,,,,,,,,"-68.0042,41.4200",726,,,IMEI_243989,False,,,2023-08-25T13:43:40.000Z,,
video_in,,3539,"41.3709,146.7697",,,,,,2023-04-23T14:19:28.000Z,,,4623299048629,,,,,CELL_676,,,,IMEI_765534,,,,4452767679326,,False,,,,,
,video_in,,"-49.4314,58.7699",2023-10-15 05:03:01,3449,,CELL_704,,,,,,IMEI_943607,1351854637580,,,,,9088789690639,,,,,,,,False,,,,,
conference,,,,,1343,,CELL_639,,,8861838173767,,,,4869595712558,,,,,,,,"-59.1516,-141.7366",,,,IMEI_335165,False,,2023-03-31T07:56:29.000Z,,,
voice_out,,,,1679603668,,,,,,,,,,,,IMEI_758336,,2132041875415,4417302846413,,,,2742,CELL_654,,,False,,,,,
,,,,,481,"59.9582,169.3939",,,,,,,IMEI_648682,,1967008374784,,CELL_657,,,,,,,,6414649411549,,False,,1703366107,,video_out,
video_in,,,,,3234,"-84.4865,76.2981",,,,4553341617790,CELL_312,,,,,,,3363831602575,,,IMEI_362068,,,,,,False,,,2023-04-09 01:32:52,,
voice_in,,1429,"47.0584,79.2251",09/29/2023 07:22:58,,,,,,2802570131571,,,,8220891195333,,IMEI_418787,,,,,,,,CELL_150,,,False,,,,,
,,,,2023-05-15 21:27:49,1613,,CELL_727,,,4640396164360,,,,,,,,,,,,"-24.9246,-110.1343",,,,IMEI_374417,True,3674716546242,,,voice_out,
,voice_in,1305,,,,"-5.1874,8.9206",CELL_306,,,,,6627217399144,,,,,,3614526993539,,,,,,,,,False,,,1703705355,,
,,2278,,,,,,,2023-01-29 13:18:00,,,3505247807670,,,,,,,,,,"46.7641,128.5377",,CELL_737,8476564295767,IMEI_638999,False,,,,conference,
,,266,"-80.9825,58.7988",,,,,voice_in,2023-12-09T21:41:48.000Z,,CELL_128,,,9933636711104,,,,,3006826735198,,,,,,,IMEI_946005,False,,,,,
,,,,,,,,,2023-06-15 19:10:19,,CELL_432,6874716066499,IMEI_598663,,,,,,,"43.0144,-42.9548",,,,,3389266744594,,False,,,,conference,919
,conference,,"7.4973,-116.6560",,1548,,,,,,,4721417329251,,,,,,,,,,,,CELL_687,,IMEI_719682,False,8427622988465,2023-11-05T21:54:41.000Z,,,
,,401,"-72.4782,42.7730",,,,,video_out,,9002949381563,,,,,,IMEI_206153,,,,,,,,CELL_488,,,False,9902983142780,1701439489,,,
,,,,2023-08-27 19:06:04,,,,voice_out,,,CELL_245,,,,8807837369666,,,,,,,"79.1202,-137.4459",3194,,,IMEI_458890,False,1615034864753,,,,
,,,,,1366,"23.2199,-76.4549",,video_out,02/22/2023 20:51:52,3857252005870,,,,,,IMEI_359799,,,,,,,,CELL_160,,,False,9190969869669,,,,
,,,,09/16/2023 07:53:12,,,CELL_417,,,,,,,,,IMEI_558709,,,4622339263999,,,"45.5482,53.8548",3389,,4953991189712,,False,,,,voice_out,
video_in,,256,,2023-11-01 20:14:53,,,CELL_339,,,9129809380661,,,,,,,,9390169617352,,,,"-35.9190,6.0883",,,,IMEI_842494,False,,,,,
,,1640,,,,,,,,,,9959965980242,,7358011092796,,,,,,"-12.3450,-167.9581",,,,CELL_393,,IMEI_575534,False,,16/03/2023 12:11:26,,video_in,
,video_in,3053,,,,,,,,5817889365316,,,IMEI_967356,,,,,,,,,"58.7395,29.8666",,CELL_783,,,False,7051621732600,22/02/2023 05:29:38,,,
voice_in,,,"-29.1366,-30.6886",07/04/2023 02:24:45,,,CELL_726,,,,,,,,8137535717322,,,8639574153393,,,IMEI_470862,,1920,,,,False,,,,,
,,3456,,28/05/2023 05:12:36,,"40.8231,40.5516",,video_in,,,,8150517147164,,,,IMEI_981727,,,,,,,,CELL_493,4329784817910,,False,,,,,
conference,,,,,,,,,11/11/2023 16:18:05,4328000283061,CELL_704,,IMEI_111495,5133046145719,,,,,,,,"-1.1029,32.4439",,,,,False,,,,,1770
,,,"-48.8258,167.9169",,624,,CELL_187,video_out,,,,,IMEI_359878,,1156574442937,,,,,,,,,,,,False,5736082970949,,2023-07-10 00:18:57,,
video_in,,,,,,,CELL_232,,,,,3753458336413,,8023071303514,,,,,,,,"53.3299,-85.7319",272,,,IMEI_443400,False,,,2023-06-16T05:19:52.000Z,,
,conference,862,"46.9682,162.0261",,,,,,,,CELL_598,,,,,IMEI_720942,,,1636341892070,,,,,,,,False,2395157989547,2023-07-16T03:19:11.000Z,,,
,,,,,,,,,13/01/2023 06:18:22,1466517614940,,,,,,IMEI_294967,CELL_749,,,"-44.3355,-101.9526",,,1587,,,,False,9787071007857,,,voice_out,
,,,,,,"-15.1391,52.6567",CELL_499,voice_out,2023-09-03T10:42:29.000Z,,,,IMEI_723661,,,,,4468896666567,6217056293074,,,,,,,,False,,,,,1670
,,,,1687752534,,"-23.1660,-7.8083",,voice_in,,3103682281734,,,,,,IMEI_492003,CELL_573,,,,,,,,8119886818335,,False,,,,,3061
,,,,,,,,video_in,,5738243179425,,,,,,IMEI_421106,,1422177454283,,"-67.5355,-8.9075",,,,CELL_683,,,False,,1680945928,,,2575
,voice_in,2705,,,,,,,,,,,,,,,,,5398416571531,,,"-86.3797,-70.1876",,CELL_247,2445833495137,IMEI_298772,False,,01/05/2023 01:35:10,,,
,voice_in,,,2023-06-17 12:15:46,,,,,,,,,,,5708811399406,,CELL_906,4953390145875,,,IMEI_904802,"29.0904,-12.9173",1972,,,,False,,,,,
voice_in,,,"-8.9899,149.2867",,,,,,1698686764,,CELL_563,5382526191484,,1201458742756,,,,,,,IMEI_830005,,3386,,,,False,,,,,
video_out,,,,2023-09-30T22:23:42.000Z,,"-73.4039,-90.8709",CELL_393,,,,,,,,3122333333364,IMEI_629019,,,,,,,,,,,False,3551096678063,,,,285
,voice_out,,"0.5088,161.2574",,1463,,,,2023-04-02 11:57:24,,CELL_183,,IMEI_997148,6250490107688,,,,,9832399140280,,,,,,,,False,,,,,
,,,"-5.8615,118.3132",,548,,,voice_out,,6689896690611,,,,,,IMEI_606851,,,,,,,,CELL_493,,,False,7854806878819,13/08/2023 04:46:39,,,
,video_in,1759,,,,,,,,1579155217393,,,,,,,,,,"-51.5099,97.2122",IMEI_342976,,,CELL_143,6063810881971,,False,,,29/07/2023 22:47:55,,
,video_out,,,,,,CELL_129,,,,,9399963595775,,,,,,,,,,"81.4077,-21.4848",,,4248291938266,IMEI_360949,False,,,12/01/2023 04:59:11,,2634
video_in,,,,,1272,"80.8507,61.4086",,,2023-12-11T00:50:37.000Z,,,1468577875703,,,,,,,,,IMEI_233913,,,CELL_879,1663839134752,,False,,,,,
conference,,,,,2535,,,,2023-08-24 15:38:17,8394061237233,,,,,,IMEI_373292,,1508371202191,,,,"-59.4651,153.5943",,CELL_760,,,False,,,,,
,,2008,,,,,,voice_out,,,,,IMEI_275678,,,,CELL_411,6439176595195,2368713586184,"63.0887,150.6887",,,,,,,False,,17/02/2023 05:09:34,,,
,voice_in,1823,,06/01/2023 12:19:50,,,,,,,,,,,,IMEI_711066,,,2819379991975,"-37.6437,175.8152",,,,CELL_423,,,False,1300528365755,,,,
,,598,,11/02/2023 18:39:31,,,,video_in,,,,,,,,,,3425480045271,5758972907159,,IMEI_306698,,,CELL_161,,,False,,,,,
,,,,,806,,,,20/10/2023 22:32:57,,CELL_403,,IMEI_210074,,,,,,7729400169044,"20.5538,-61.5714",,,,,3221535198909,,False,,,,video_out,
,video_in,,,,,"24.0097,-111.4268",,,2023-03-19T16:39:21.000Z,,CELL_699,9758500695915,IMEI_759319,1368721017669,,,,,,,,,2828,,,,False,,,,,
,video_in,,"22.0859,147.0548",,3425,,CELL_235,,,,,,,,7506074854988,,,,,,,,,,,IMEI_238481,False,4039912798471,,28/04/2023 13:16:31,,
,,,,,,"-63.4397,72.3064",,,,,CELL_736,2791411592607,,,,,,,,,IMEI_352043,,,,8368599216924,,False,,,2023-11-23T01:48:49.000Z,video_out,1953
,,662,"38.3638,11.1571",2023-10-20T12:04:46.000Z,,,,voice_in,,,,,,,5359953450649,,CELL_131,,,,,,,,,IMEI_451758,False,4733468349520,,,,
video_in,,1761,"57.3432,56.3306",,,,,,1699319164,,,,,,,,,1309554365646,6840536740690,,,,,CELL_604,,IMEI_706767,False,,,,,
,conference,,,1693335104,1732,,CELL_589,,,,,8872477330627,,,,,,,,,,"0.9158,61.3258",,,2043520818992,IMEI_822301,False,,,,,
,voice_in,,,,,"-16.8880,-96.0205",CELL_591,,,8519161353487,,,,7856119881355,,IMEI_871781,,,,,,,2498,,,,False,,2023-06-29 00:48:57,,,
,,,,,,,,video_in,,,CELL_592,,IMEI_618534,5381128987246,,,,,7350473800575,,,"21.1184,-36.3714",,,,,False,,,1686633705,,2732
,,3230,,,,,,video_in,2023-05-27T18:57:43.000Z,,,,,2562195771408,,IMEI_745156,,,9686885883232,"-68.8358,69.1639",,,,CELL_205,,,False,,,,,
,,2545,"12.4796,-160.4401",,,,,conference,2023-11-15T17:02:35.000Z,,,,,,3649612980536,,CELL_663,,,,IMEI_474598,,,,,,False,5907483506208,,,,
,,,"-31.9992,62.2211",,,,,video_out,,5041098048996,,,,,,,,,,,IMEI_986843,,,CELL_524,,,False,2794622976257,,01/08/2023 19:40:55,,1409
video_in,,,"-33.9438,-160.3598",,,,,,09/14/2023 19:27:57,,CELL_222,,IMEI_662746,6377787649250,,,,,9906477345957,,,,1130,,,,False,,,,,
conference,,1752,,,,,,,,,,,,5999645334951,,IMEI_301128,,,7561645322984,,,"74.1613,-51.2328",,,,,False,,2023-11-08T09:23:54.000Z,,,
,video_out,,,09/09/2023 16:40:01,2094,,,,,,,,,,5793213396207,,CELL_756,8681947378653,,,,"-11.8411,-98.4964",,,,IMEI_132487,False,,,,,
,video_in,388,,,,"-66.4045,-0.1665",CELL_566,,,,,8812777171069,,,,IMEI_798582,,,,,,,,,,,False,2247090105544,2023-04-25 01:32:30,,,
,voice_in,2884,,03/11/2023 09:31:49,,"47.7788,-32.0056",,,,,,,IMEI_241271,,9126556605942,,,,,,,,,CELL_345,,,False,5926042847303,,,,
,,,,,,"-88.3292,-154.7159",,,,,,,,,5975198785003,,CELL_509,,,,IMEI_181801,,,,6127406180662,,False,,,03/06/2023 02:25:24,,1132
voice_in,,,,,1074,"15.8521,157.9622",,,,9791121833754,,,,,,,,,,,IMEI_216510,,,CELL_887,,,False,7344494627351,06/16/2023 15:23:36,,,
conference,,3140,,,,,,,11/27/2023 12:47:53,,CELL_418,5691211810264,IMEI_806760,,,,,6547853337481,,"11.4984,-20.6134",,,,,,,False,,,,,
voice_in,,,,2023-06-04 15:19:44,412,"2.5125,145.7068",CELL_288,,,,,,,,4353108335370,,,,,,,,,,4837891401228,,False,,,,,
,,,,,2669,,,voice_in,,,,4656501313872,IMEI_581371,9904925449947,,,CELL_976,,,"-26.0859,-164.0131",,,,,,,False,,,2023-03-22T15:13:27.000Z,,
,,2843,,1702104355,,"-13.4149,-177.9228",,,,,,9653000530811,IMEI_906462,1428962226944,,,,,,,,,,CELL_524,,,True,,,,video_out,
voice_in,,,,25/02/2023 23:30:38,547,"-69.6916,132.2675",,,,5150397096403,,,,,,,,8368926018490,,,,,,,,IMEI_431686,False,,,,,
,video_out,,,,,"44.2540,4.2386",,,2023-05-16 15:06:26,5038717215658,,,,4166744719227,,,,,,,,,,CELL_957,,IMEI_191088,False,,,,,1086
,video_out,,,,,,,,,6630723828318,,,,,,,CELL_281,,,,,"-20.8558,158.8511",,,,IMEI_991409,False,2730386136802,,2023-07-24T21:55:40.000Z,,1384
voice_out,,,,,,,,,,,,,,,3598522197759,IMEI_278177,CELL_359,8143718768519,,"0.2442,95.3055",,,,,,,False,,2023-12-05 06:52:44,,,1346
video_out,,,,1681181567,,,CELL_426,,,6886725982490,,,,,,,,5751210484430,,,IMEI_221818,"-62.8112,-133.4075",1993,,,,True,,,,,
conference,,,"-64.5164,-91.1341",2023-03-11 14:54:57,,,,,,,CELL_664,,,,,,,,1153189132331,,IMEI_583803,,22,,,,False,9838043611114,,,,
,conference,,"-29.1967,169.2716",,,,,,,,,,,5327864449518,,,,,1059842265421,,,,2292,CELL_981,,IMEI_886034,False,,,2023-03-07T06:19:02.000Z,,
,voice_out,1930,,,,,,,,,,,,8470959255947,6528990874269,,,,,,IMEI_637757,,,CELL_315,,,False,,,17/01/2023 20:14:27,,
video_out,,,,,,,,,02/12/2023 04:03:21,,CELL_659,,,,,,,,5503723072641,,,"59.0439,-115.3267",680,,1522760679531,IMEI_294749,False,,,,,
,voice_in,,,,1559,,,,,,,,,,,,,,2082832183970,,IMEI_897674,,,CELL_178,2094645719807,,False,,2023-07-16T02:03:29.000Z,,,
,voice_out,,,,,"-33.8856,36.2894",,,,,,3643340228494,,,,,,,,,,,,CELL_205,5952747951175,IMEI_938827,False,,2023-09-01T03:42:35.000Z,,,2687
video_in,,,,,,,,,22/01/2023 21:30:50,,CELL_540,,,6338819640899,,IMEI_602843,,,7721913441078,,,"29.2037,54.2654",3462,,,,False,,,,,
,voice_in,,,,892,,,,,9963903950076,,,,2051826799722,,IMEI_384570,,,,,,"-84.7915,9.3356",,CELL_601,,,False,,01/20/2023 17:58:04,,,
,,,,1693775475,2480,,,video_in,,,,4575944002476,,,,,CELL_724,9775678198936,,,IMEI_263768,"-54.9739,-127.0818",,,,,False,,,,,
,,,,,,,CELL_936,,,,,,,,,,,,7295365662497,"-87.5894,59.9427",,,783,,,IMEI_642988,False,4767991018355,,09/10/2023 07:21:40,voice_out,
,,,,2023-07-25 15:14:48,3388,"28.1523,-62.1433",,voice_out,,,CELL_728,,,,7278654065540,IMEI_619225,,,,,,,,,5378889841453,,False,,,,,
,,1400,,,,"-35.0309,-126.9252",,,11/16/2023 05:12:39,,CELL_154,,IMEI_771133,,3770733311073,,,,,,,,,,7582388314555,,False,,,,video_out,
,video_out,,,,,,,,,,,,,,,,CELL_253,,1877526366757,,IMEI_198696,"-22.7029,162.2913",2276,,,,False,6868804388787,05/11/2023 15:05:46,,,
,,,,,,,,,,,,,,6419496059926,3385415126473,,,,,,IMEI_172596,,,,,,False,,,2023-04-12T17:06:37.000Z,voice_out,2284
,voice_out,,"-12.1694,-138.8083",,,,CELL_772,,1685917956,,,1956680609724,IMEI_514780,,,,,,,,,,2369,,,,False,1367288755707,,,,
,voice_out,,,,,,CELL_791,,,,,,,,,,,4578995458276,1386337927607,,,"6.3386,-62.5783",282,,,IMEI_943312,False,,,2023-03-25 19:53:58,,
,,,,2023-09-04 19:22:59,,,,voice_out,,,CELL_849,,,,2159390733188,,,,,"-20.0728,-173.9481",,,2415,,,IMEI_462819,False,4907276043383,,,,
,,,"-20.4741,-163.8878",,2045,,,,,,,7490846290026,,,,IMEI_178533,CELL_668,,,,,,,,,,False,4595142390948,2023-02-14 07:05:47,,voice_in,
video_in,,,,,,"67.1123,-70.6081",,,20/08/2023 17:08:36,,,,,,4966871684165,,CELL_648,,,,IMEI_781035,,,,,,False,8484772228084,,,,2608
,,,,,,,CELL_882,,,2376787298223,,,,,,IMEI_290536,,,,,,,,,,,False,1593995466381,08/22/2023 22:05:37,,video_in,1038
,,,"38.4965,-168.3347",,,,,voice_out,,2852568968297,,,IMEI_730749,,,,,,,,,,3454,,,,False,5745922049593,,2023-09-20T10:38:37.000Z,,
,voice_in,1905,,2023-09-13 02:06:49,,,,,,,,,,2363622609453,,,,,6568434176263,"41.8978,130.7200",IMEI_754766,,,CELL_446,,,True,,,,,
,,,,,,,,,,7336436765912,CELL_667,,,,,,,,,"12.0516,174.9552",,,,,,IMEI_801746,False,6046704317928,2023-09-05 23:02:30,,voice_in,345
video_in,,,,,3080,"-19.8628,-135.0540",,,2023-04-13 16:05:23,1013038723261,,,,,,IMEI_452068,,,,,,,,CELL_453,,,False,1311081362313,,,,
