destination_domain,connection_time,session_duration,bytes_sent,user_id,event_timestamp,msisdn,protocol,server_port,host,port,is_fraud,encrypted_tunnel,url,service_protocol,destination_ip,vpn_usage,is_vpn,customer_id,access_time,remote_ip,upstream_data,domain,server_ip,tx_bytes,rx_bytes,time_spent,timestamp,remote_port,downstream_data,subscriber_id,duration,dest_port,bytes_received,vpn_detected,ip_dst,upload_bytes,download_bytes,transport_protocol,conn_protocol
,3502,,,,1684371879,4352465045507,,24718,fileshare.cc,,False,True,,,,,,,,,,,61.80.158.222,1899,,,,,,,,,99336,,,,,,DNS
fileshare.cc,1126,,5310,,02/12/2023 22:06:43,,,,,,False,True,,,,,,,,177.149.150.110,,,,,,,,4598,,3779551288912,,,,,,,57619,,TCP
,,,,,12/24/2023 02:41:00,8774741571236,HTTPS,,,,False,,youtube.com,,14.145.50.120,,True,,,,,,,,84388,2484,,,,,,29848,,,,9512,,,
,2409,,,,,3327052183024,,,,,False,,instagram.com,,,False,,,01/16/2023 22:01:11,,9372,,,,15880,,,60671,,,,,,,7.83.142.152,,,UDP,
,1117,,2476,,,1672523526533,UDP,,,,False,,fileshare.cc,,,,False,,,,,,203.149.133.238,,,,2023-11-16T10:23:15.000Z,,,,,30019,,,,,54007,,
,2023-05-03T16:20:29.000Z,77,6106,,,1127980777997,TCP,62236,,,False,False,,,,,,,,,,netflix.com,241.15.116.160,,,,,,62965,,,,,,,,,,
,1675516996,,,,,,,,,,False,False,netflix.com,,,,,,,,,,188.225.210.35,,,3241,,15233,,9485900634828,,,25946,,,3971,,,DNS
,199,,,,,,,,facebook.com,,False,,,,,True,,6505193440089,,,,,206.127.131.172,524,91843,,04/26/2023 14:21:01,8648,,,,,,,,,,,HTTPS
snapchat.com,,,,7243306129022,,,,12331,,,False,,,HTTP,,,False,,,,4472,,,,,1231,1690205765,,,,,,16109,,11.19.40.86,,,,
,,,,,12/11/2023 11:18:45,8667928489328,,,,,False,,fileshare.cc,,,,,,,,,,,,,3446,,,,,,24787,,True,69.131.164.229,5973,54328,UDP,
netflix.com,,1240,,,,7368996228102,,26959,,,False,,,UDP,,,True,,2023-05-25 15:38:13,,1257,,205.31.112.143,,98795,,,,,,,,,,,,,,
,,1898,,,,,,55497,twitter.com,,False,,,,195.127.145.232,,,8438297088815,1701110105,,1455,,,,96378,,,,,,,,,False,,,,,HTTP
,1551,,9773,,,,,70,snapchat.com,,False,,,,,True,,2913110534364,,164.225.79.168,,,,,,,02/19/2023 22:43:39,,,,,,,,,,35591,HTTP,
fileshare.cc,,,,7020908374517,,,,,,10425,False,,,,62.139.107.95,,,,,,,,,6034,95014,,2023-12-17T06:52:45.000Z,,,,1356,,,True,,,,,
,,3402,,,2023-02-10T19:38:32.000Z,,,,twitter.com,,False,,,UDP,,True,,7179092305540,,,9905,,114.225.95.7,,,,,,,,,37085,,,,,26037,,
,,,,,02/01/2023 07:37:00,,,3504,,,False,True,,,,,,9227612569149,,,,flipkart.com,137.228.182.231,,,2722,,,86912,,,,,,,7966,,,DNS
facebook.com,2674,,,,,3953279116346,,,,,False,,,,,,,,,,,,,16,23717,,,6635,,,,,,True,200.137.6.244,,,,TCP
,,,,2166012393006,2023-01-15T17:47:36.000Z,,DNS,,zoom.us,,False,,,,114.174.215.187,,False,,,,,,,3168,687,2805,,45942,,,,,,,,,,,
,,,,,,,UDP,,fileshare.cc,32161,False,False,,,7.151.75.120,,,,,,4140,,,,,1232,23/12/2023 09:45:00,,,7643783032494,,,62163,,,,,,
,2613,,7031,,,9074796055685,HTTPS,,,,False,,twitter.com,,,False,,,2023-03-24 22:08:21,,,,121.23.53.48,,,,,,,,,48160,70703,,,,,,
,,,2862,,,,,14026,,,False,,amazon.in,,,,,,2023-09-28T10:16:48.000Z,,,,56.22.2.147,,,2507,,,,9499489332170,,,60697,True,,,,,
,1676067444,,,,,,,22870,netflix.com,,False,True,,TCP,,,,7004963435143,,,3698,,163.103.26.98,,,718,,,,,,,3835,,,,,,
,,,,7996759754232,1686655473,,,,,,False,,,,,,,,,,7446,netflix.com,,,,,,,56228,,3486,52,,False,35.227.54.207,,,,TCP
,,,5212,,,5820813645391,HTTPS,,,22000,False,False,facebook.com,,,,,,2023-08-03 11:10:57,,,,,,49795,761,,,,,,,,,61.179.159.218,,,,
,,1557,,,,,,,,65248,False,,instagram.com,DNS,,False,,5660468363395,,,,,248.31.225.39,,7606,,2023-12-13T00:37:04.000Z,,,,,,,,,3655,,,
,2359,,5766,1303973372895,,,,,twitter.com,,False,,,TCP,,,,,,185.209.203.27,,,,,83752,,2023-08-11T06:44:32.000Z,,,,,51877,,False,,,,,
,,,,,,6184648181552,,,amazon.in,40452,False,False,,,,,,,2023-12-26 09:29:15,,,,37.48.251.148,,,2469,,,30976,,,,,,,2304,,HTTPS,
,1649,,,,,,,,,62325,False,False,youtube.com,,48.172.49.66,,,8705772004834,,,125,,,,,,02/09/2023 07:29:25,,,,,,,,,,13678,,HTTPS
youtube.com,95,,7212,,,,,,,,False,,,,,,,9384061910148,1688850456,177.73.152.167,,,,,43594,,,,,,,,,True,,,,,
twitter.com,,,,,,,,,,54140,False,False,,DNS,235.65.131.185,,,4454162478078,,,,,,3106,,1585,06/29/2023 22:05:14,,,,,,32557,,,,,,
,,,1213,,,4912132673306,TCP,,netflix.com,64439,False,True,,,,,,,,,,,,,,,2023-10-18 23:20:01,,58001,,552,,,,130.120.160.128,,,,
,,,,,,,,39651,,,False,,,,,False,,,,,2542,netflix.com,163.22.206.133,,,3068,2023-01-15T19:34:58.000Z,,,4382961134267,,,32136,,,,,,HTTPS
,2238,,,,,7421011109863,,,,,False,True,,,,,,,2023-10-24 19:47:50,,,youtube.com,,8593,,,,,,,,21770,,,,,82536,HTTPS,
,,550,,7887613730736,03/27/2023 04:06:31,,,,,51027,False,True,,,,,,,,,,facebook.com,,,,,,,,,,,,,,2740,91044,UDP,
instagram.com,1781,,,,,,,,,,True,,,,,False,,,,,9838,,248.76.113.134,,,,,,42107,7323221617561,,14127,,,,,,DNS,
,,,,,,1741535048783,TCP,60434,twitter.com,,False,,,,,,,,,,,,,7763,,2524,2023-04-06T16:54:03.000Z,,67292,,,,,False,188.49.140.168,,,,
instagram.com,2809,,2121,1377902534282,,,,,,,False,,,,,,,,,,,,6.41.254.146,,91432,,2023-01-29 20:17:45,,,,,63205,,False,,,,HTTP,
,,1263,,,,6159059880994,HTTPS,2608,,,False,,,,,,,,,,,flipkart.com,,,47135,,11/14/2023 23:30:09,,,,,,,False,2.69.176.59,6972,,,
,,,,,2023-12-12 02:04:03,2664806515415,,,amazon.in,,False,False,,,,,,,,,,,165.235.157.41,,,,,53738,73891,,631,,,,,262,,,
,1270,,,,1697177837,,,,,,False,,twitter.com,,,,True,,,186.218.196.136,8368,,,,,,,32832,,8277860407623,,,,,,,29391,,UDP
facebook.com,3493,,,,,,,28011,,,False,,,,85.197.108.100,,False,9007055250895,,,,,,,,,,,84988,,,,,,,1721,,HTTP,
,2023-08-25 03:10:19,2235,,,,,,,,53604,False,,,TCP,28.193.226.235,True,,9098652801567,,,,,,,,,,,68136,,,,,,,51,,,
,2023-11-20T03:18:05.000Z,,,,,7876592662049,,,,,True,True,flipkart.com,,,,,,,99.157.161.28,,,,1113,,1303,,,,,,12390,,,,,58602,,DNS
instagram.com,3551,,,,,,,,,,False,,,,,False,,,,,,,216.48.87.212,8533,,,08/05/2023 20:52:13,,31699,8773643579152,,,,,,,,,DNS
netflix.com,,1687,,,,,UDP,51335,,,False,,,,120.138.106.170,,False,9795391632709,1675894320,,8133,,,,,,,,20176,,,,,,,,,,
,,,,,,,,,,26089,False,,,,,,True,,,,,netflix.com,248.192.106.125,,,2427,2023-05-24 15:06:50,,22430,4651614862836,,,,,,8125,,HTTPS,
,,1309,,,,,,,amazon.in,,False,,,UDP,,False,,6487504083866,02/10/2023 13:14:26,,,,,5911,,,,30841,31094,,,,,,227.72.125.170,,,,
,2273,,,9907983378549,,,,,amazon.in,,False,,,,,,False,,,232.115.112.171,,,,,,,09/09/2023 01:18:07,,,,,23443,,,,2530,27521,DNS,
,01/01/2023 21:02:40,,,7831702384392,,,,,fileshare.cc,,False,True,,HTTPS,,,,,,,,,117.189.13.52,5305,,,,,,,1605,,,,,,80218,,
snapchat.com,,322,1499,,,2073819747916,,,,,False,,,,10.219.240.51,,,,2023-07-24 08:42:16,,,,,,,,,,94216,,,16139,,True,,,,,UDP
netflix.com,,,,6057908173413,,,,,,,False,,,,153.79.87.147,,,,18/06/2023 10:50:52,,1591,,,,,,,,,,229,9743,58676,True,,,,UDP,
,3525,,,,,,,,,18736,True,,,DNS,,,True,,,,,amazon.in,72.140.208.249,,,,,,,7700033779521,,,,,,7453,47576,,
,,2344,,6883974682945,05/08/2023 17:06:28,,,,,,False,,,DNS,,,,,,,,amazon.in,,7390,,,,19103,,,,,25632,True,191.101.219.95,,,,
,04/11/2023 18:12:29,1194,,2455076371361,,,,,,,False,,netflix.com,DNS,56.172.14.197,,,,,,,,,,,,,,,,,,,False,,704,90114,,
snapchat.com,,,3848,,,,,12895,,,False,,,,,,,,24/05/2023 15:06:32,51.235.142.57,,,,,,2980,,,,1607086981806,,,,False,,,68467,DNS,
,1614,,,,,,,39519,,,False,,,,,,,9391975801719,08/03/2023 08:11:30,124.2.215.35,4681,,,,,,,,,,,,82599,True,,,,DNS,
,,1672,,,2023-11-22 09:37:06,,,,youtube.com,,False,,,UDP,,,,7492629783104,,,,,,8323,,,,19876,,,,,84861,False,16.188.181.210,,,,
,2849,,,,1679340075,,,,,,False,,,,186.115.71.208,,False,4495071422730,,,,instagram.com,,,,,,,45259,,,19329,,,,3413,,HTTP,
flipkart.com,,,,,10/28/2023 16:10:24,,,10704,,,False,,,,,,True,5850744016724,,,,,,,,,,,,,2700,,,,16.222.224.195,7549,96287,,
,,,4650,,,,,45070,snapchat.com,,False,,,HTTP,,,False,1346401617964,,,,,14.31.224.86,,27273,,01/14/2023 10:10:30,,,,709,,,,,,,,
,,1095,8568,,,,,,,28224,False,,,,,,True,,,,,twitter.com,,,,,2023-02-15T13:16:06.000Z,,,4813971043130,,,9443,,,,,,HTTP
,,1610,,,2023-03-04 04:16:38,6892543152170,,,,24235,False,,,,186.241.49.131,False,,,,,,amazon.in,,6921,,,,,,,,,1375,,,,,,HTTP
,,1756,,6661389801893,,,TCP,,,,False,False,instagram.com,,192.90.153.10,,,,,,,,,,,,01/17/2023 19:52:11,28637,,,,,30187,,,2112,,,
,,609,,4249756455922,,,HTTP,,facebook.com,12565,False,,,,,,,,,,,,,4279,,,1695389260,,,,,,62820,False,86.131.76.182,,,,
,,552,,,,,TCP,,,,False,,,,,,,5770932107280,,,,flipkart.com,,,29250,,1680808320,,,,,,,True,159.119.197.233,891,,,
,,2794,,,,,HTTPS,,youtube.com,,True,True,,,,,,,,,,,250.77.166.59,,55488,,2023-11-26 05:58:12,,,7814869608331,,24993,,,,6866,,,
,,,,5021882194608,,,,,,,True,,,,89.22.200.200,False,,,2023-04-16T07:57:24.000Z,,,snapchat.com,,,3484,2933,,42125,,,,,,,,334,,,
,,,,,,,,4315,,,False,True,snapchat.com,,199.34.64.133,,,,,,9584,,,,,,2023-06-09T02:50:01.000Z,,5555,6192306767344,738,,,,,,,,
,,431,,,,,UDP,54115,,,False,True,flipkart.com,,,,,5911047917232,2023-10-16 03:24:25,,,,86.190.11.20,,,,,,,,,,87149,,,7313,,,
zoom.us,,,,,,7334433910779,,,,,False,True,,,,,,,,,8137,,,,22394,2452,07/22/2023 17:11:03,,,,,45792,,,84.38.161.127,,,HTTPS,
,,1624,4365,,,8124356181326,,,,26122,False,,,TCP,,,,,,,,fileshare.cc,,,,,2023-01-05T21:44:46.000Z,,,,,,,False,89.250.181.58,,6298,,
netflix.com,,,,6987264529626,2023-05-18 23:35:58,,,,,,False,,,,5.92.154.211,True,,,,,,,,,52531,2408,,,,,,21699,,,,8872,,TCP,
zoom.us,05/06/2023 09:17:05,1796,,,,,,,,,False,True,,TCP,,,,6345683796664,,,7675,,,,58047,,,,,,,,,,197.225.118.193,,,,
,,,,,,,,,,,False,,,DNS,230.81.57.218,,,,,,333,youtube.com,,,,1675,12/04/2023 02:51:18,,,8027835241689,,,,False,,,56003,,
,93,,,,,,,,,,False,,zoom.us,HTTPS,,,True,,,141.204.99.101,4228,,,,,,,,,6182831091564,,24708,69616,,,,,,
zoom.us,,,,,,,,34591,,,False,True,,HTTP,,,,,2023-07-03T02:15:41.000Z,,,,,3429,,,,,,2331538107802,3087,,65044,,62.141.163.36,,,,
,1695031473,2672,7421,,,,,49146,,,False,,,HTTPS,,,True,,,,,flipkart.com,86.0.17.164,,,,,,,8795604023458,,,,,,,51003,,
,,,,,,,,,,,False,,facebook.com,,20.227.82.230,,True,5654453704358,,,,,,6416,,1585,1701400729,,,,,48797,64576,,,,,,UDP
,,,,9402991278577,,,,,,,False,,,,,,,,09/03/2023 13:55:25,,,,58.152.241.62,,21424,3591,,,,,,7503,,False,,8721,,,HTTPS
zoom.us,,,,,,,,,,,False,,,,,,False,5431382511760,2023-06-24 09:24:36,,,,150.126.229.184,,34351,695,,21577,,,,,,,,814,,,HTTP
,,539,,,,,,,,,False,,,,,,False,5225636325337,09/19/2023 19:40:01,,,netflix.com,,7647,,,,33929,,,,,31475,,133.230.32.180,,,HTTP,
,,,6623,4065134205316,,,,12684,flipkart.com,,False,False,,,,,,,09/07/2023 06:01:39,,,,,,97075,1666,,,,,,,,,27.57.179.228,,,DNS,
,,,2981,,,8460874826052,,,,48271,False,False,,UDP,,,,,1679982526,134.220.245.201,,snapchat.com,,,64764,,,,,,1903,,,,,,,,
,,,,7517770826790,21/12/2023 06:16:54,,,4600,,,False,True,instagram.com,,,,,,,,,,,,,1398,,,99115,,,,,,153.28.13.96,4695,,,HTTPS
,,,6567,,,,,,,25638,False,,,,,True,,,,223.59.107.49,,snapchat.com,,,21158,,1693419410,,,9024866295455,2268,,,,,,,HTTP,
,2183,,,,,,,,,46065,False,True,,TCP,,,,,2023-10-24T21:26:10.000Z,,2073,instagram.com,,,25723,,,,,6137077281994,,,,,196.229.241.21,,,,
,11/20/2023 10:56:00,,,,,,,,facebook.com,,False,True,,,,,,8375469336273,,,,,130.59.15.206,,49425,3119,,,,,,12714,,,,2297,,HTTPS,
,,,,,,,,,,,False,,,,,,True,,2023-11-05T17:35:49.000Z,,8288,netflix.com,,,,619,,,,8576537635343,,6187,,,149.106.245.68,,99192,,TCP
,01/16/2023 00:13:23,,,,,,,,,56963,False,,facebook.com,,,,,6459067165510,,,,,134.8.40.102,8097,,,,,,,1707,,24358,True,,,,UDP,
,,,457,,,,,,,19834,False,True,,,,,,2156603733066,1694195737,,,instagram.com,146.65.9.188,,,,,,,,103,,,,,,9778,UDP,
,734,,,,,3217094648157,,,,,False,False,,,,,,,,30.190.100.171,,,,,,,2023-01-31T00:06:30.000Z,,97661,,,41335,,,,5644,,,TCP
,403,,,,19/10/2023 07:39:26,,,,,,False,,,,,False,,8115399968892,,86.230.148.51,3851,,,,,,,41956,75921,,,,,,,,,,HTTP
netflix.com,2023-09-21T19:20:10.000Z,,,1571290822993,,,,53667,,,False,,,,,,False,,,,7734,,,,,,,,,,98,,,,234.166.247.102,,10829,TCP,
,2023-10-31 12:42:33,,4534,,,,,,,,False,,,,,,True,1395029851573,,,,,,,,10,,46497,,,,,,,15.36.51.124,,46909,,HTTPS
,1686814735,497,,,,,,55073,,,False,,,,,,,,,,9657,youtube.com,,,,,,,65054,3570044809161,,,,True,26.79.228.31,,,,UDP
,,1863,,,,,,,twitter.com,,False,,,,,,,,07/31/2023 20:31:09,,,,,6261,,,,46505,,7825233246564,,,48333,False,180.30.0.39,,,,TCP
,,56,,,,,,,,65261,False,True,flipkart.com,,,,,,2023-03-31 18:23:51,155.28.160.102,6024,,,,,,,,21218,3988828779936,,,,,,,,,DNS
,,,,,10/26/2023 02:53:49,,HTTP,,,36164,False,,flipkart.com,,147.43.191.173,,True,7558148475400,,,,,,,82181,3237,,,,,,,,,,6959,,,
,2023-07-16 11:26:43,,,,,,,,,33797,False,True,zoom.us,UDP,38.16.159.171,,,,,,,,,,,,,,,4032199601493,1487,,48883,,,6231,,,
,,,,,,,,,,40447,False,,,UDP,,,False,,,,2088,zoom.us,,,97067,,04/05/2023 03:02:44,,,6410940837886,1943,,,,123.14.190.171,,,,
,,,5845,,,7689937970537,,,amazon.in,,False,,,,,,True,,1692491806,,,,145.210.13.20,,,,,59687,,,196,,,,,,16805,,HTTP
amazon.in,2023-04-29 07:43:32,1260,,6359295395915,,,,40728,,,False,,,HTTPS,244.38.220.207,True,,,,,,,,,,,,,,,,,,,,6781,5209,,
,,2087,,3068004072071,,,,,,,False,,,,,,,,,47.205.154.66,,twitter.com,,,,,06/14/2023 23:33:47,57022,,,,,97103,True,,4689,,HTTP,
,2023-05-23 01:47:13,,864,,,6397193911260,,61420,,,False,,,,,,False,,,,,netflix.com,,,70622,,,,,,1664,,,,212.133.130.87,,,DNS,
instagram.com,1702,,,,,8346920035330,,,,,False,,,DNS,,,False,,,,,,119.120.124.52,4677,28009,,08/13/2023 18:51:19,54365,,,,,,,,,,,
,,,,,2023-04-18 00:58:32,,UDP,,,,False,,youtube.com,,,,False,6932953063433,,,,,,9090,,752,,63016,,,,,58703,,27.134.53.77,,,,
,,,,,,,,18036,,,False,True,twitter.com,,,,,4797909276375,,,7507,,201.78.12.94,,,2339,13/08/2023 11:12:24,,,,,,,,,,44634,,HTTPS
,,2328,,,21/10/2023 08:41:16,,,,,,False,,youtube.com,,,,False,1966511735543,,,,,,1869,,,,,,,,,,,88.199.99.91,,44024,,
,2023-01-18 10:49:50,,,,,8105987635062,HTTP,,amazon.in,63128,False,False,,,,,,,,,,,,,,,,,,,1542,,53453,,243.95.49.185,2939,,,
twitter.com,28/03/2023 06:02:33,,,,,,,,,19206,False,,,,159.170.98.204,True,,,,,7729,,,,,,,,,9046429803704,1992,,,,,,69450,,
,,2497,,3894657858325,,,,,,41235,False,,,,70.146.15.203,,,,,,,flipkart.com,,,,,1679018974,,,,,,,True,,4111,36545,,HTTP
facebook.com,2023-07-17 22:18:22,,739,,,,,,,,False,,,HTTP,,False,,2363140481387,,,,,98.37.25.76,,,339,,,,,,56185,,,,,34768,,
,,,,,,4289161210213,,,instagram.com,,False,True,,,,,,,,,,,,,,2430,05/21/2023 14:27:14,,,,,58800,,,207.203.4.150,6638,51510,,TCP
,,1960,,8129977189303,,,HTTP,4633,,,False,False,,,,,,,,,6404,netflix.com,218.72.178.126,,,,02/11/2023 10:36:04,,,,,,,,,,53122,,
,,91,,,30/08/2023 18:36:49,,,,,,False,,amazon.in,,,,,,,,6059,,,,,,,26596,,4422241291790,,,31281,True,29.180.93.199,,,,
,,,,4907968336551,,,,32691,,,False,,netflix.com,,,,,,08/20/2023 03:10:02,,,,,,,,,,,,2585,,92203,False,56.241.147.230,6688,,UDP,
snapchat.com,,127,,,2023-03-31 18:45:10,9292203363318,,,,,False,,,,157.53.213.38,True,,,,,,,,,,,,,34452,,,1669,,,,9206,,DNS,
,1682810544,,,,,,,,netflix.com,,False,,,TCP,,,,,,38.52.161.178,3055,,,,,3544,,,58021,9595903344224,,20978,,True,,,,,
,870,,2215,8480033702824,08/07/2023 00:10:09,,,,,,False,,,,,,,,,,,flipkart.com,39.207.202.156,,,,,,,,,31386,,True,,,59447,,TCP
,2023-07-01T22:34:31.000Z,,,,,7347420528689,,,snapchat.com,,False,False,,UDP,,,,,,,9403,,,,,1255,,48539,,,,,45552,,246.194.211.226,,,,
netflix.com,08/29/2023 09:53:16,786,,,,,,,,7060,False,,,,,True,,,,26.95.154.67,,,,1527,,,,,,9231293876546,,,,,,,89463,DNS,
,269,,1285,,,,,27951,,,False,,,HTTP,245.165.44.111,,,9337254328462,,,,instagram.com,,,,,02/21/2023 00:53:17,,,,,,,False,,,82950,,
,,2258,,,2023-07-30T19:49:30.000Z,,,42269,,,False,,,HTTP,,,True,9525972875488,,38.16.203.68,,netflix.com,,,,,,,39808,,,,,,,2856,,,
zoom.us,,,,8360412805005,23/06/2023 03:38:02,,,45373,,,False,,,HTTPS,,,,,,248.222.56.114,187,,,,,,,,31599,,412,,,True,,,,,
,,,4480,,2023-02-09 06:20:16,5213205122275,,,,,False,,,,209.154.0.198,,True,,,,,flipkart.com,,,56375,577,,29561,,,,,,,,,,,DNS
,,,,,1683413618,7061760599921,,,,,False,,instagram.com,,,False,,,,1.133.200.52,9889,,,,,1114,,19331,,,,,16485,,,,,,DNS
,04/22/2023 18:32:54,,,1990983139418,,,,,,,False,,,,,,,,,194.95.97.59,5067,instagram.com,,,47056,,,,,,886,9737,,False,,,,,HTTPS
twitter.com,,1364,,,04/08/2023 14:45:16,4450606728124,,,,,False,,,HTTP,,,,,,20.236.59.223,3209,,,,,,,13906,48415,,,,,False,,,,,
,2023-10-25T07:26:27.000Z,3581,,,,,,,,4668,False,,facebook.com,,22.159.60.134,,True,,,,6586,,,,,,,,51046,8856016597308,,,,,,,,HTTP,
,,,,,,,,,,,False,,,TCP,,,,5425397637845,,,,,,1623,,2686,1692958292,,,,,,37096,True,116.226.250.164,,,,
,,,,,,3665300322423,TCP,45106,netflix.com,,False,,,,,,,,,,,,,4216,,,2023-03-13T01:55:00.000Z,,,,384,,58437,True,23.107.14.2,,,,
,,,,,,,,,,55764,False,,netflix.com,,60.100.107.125,,False,,10/06/2023 10:18:39,,5623,,,,5520,2992,,,,7628480186065,,,,,,,,,DNS
zoom.us,,,,,,,,,,40977,False,,,,,,False,4539229232728,,,,,,705,,,2023-07-07T23:15:31.000Z,,92224,,2816,,,,75.60.248.247,,,UDP,
,,1635,,9114809027632,,,,,,15437,False,,,,,False,,,2023-11-22 18:58:12,,,youtube.com,211.13.31.78,,,,,,,,,,,,,7868,88581,DNS,
,,2552,,,25/09/2023 14:13:28,,DNS,,snapchat.com,43488,True,True,,,,,,4254270797391,,180.200.83.156,3704,,,,,,,,83067,,,,,,,,,,
,,3519,,7734614198507,,,,,zoom.us,,False,,,,,True,,,04/09/2023 08:14:45,,4924,,48.227.196.163,,,,,,,,,62131,,,,,51286,DNS,
,1852,,,,,,TCP,,,44468,True,,,,,,True,9642805825112,2023-11-01 05:08:27,,905,flipkart.com,,,,,,,32927,,,,,,94.53.238.7,,,,
,,,,,,,,,snapchat.com,7499,False,,,UDP,,True,,,,,,,,,,2637,02/11/2023 16:31:31,,,3645645166475,,,85892,,214.229.167.182,9959,,,
,,701,5353,,,,,,,,False,False,zoom.us,,,,,8349915993477,,,,,148.177.90.188,,,,24/03/2023 03:35:30,61390,,,,,,,,,4319,UDP,
amazon.in,2023-09-18T12:53:05.000Z,,,,,6140797496619,,,,,False,True,,HTTPS,,,,,,,,,255.254.223.213,,,19,,58895,47897,,,,,,,9197,,,
,1669,,,,,,HTTP,,,,True,True,,,,,,9029454586239,,,,amazon.in,,,,,,,92300,,,,,,246.255.182.23,6395,,,
,,1328,1581,4072338840992,26/02/2023 06:42:55,,HTTPS,57597,,,False,,,,,,,,,,,,149.144.135.195,,,,,,,,,,,False,,,38498,,
snapchat.com,,587,,,,,,22819,,,True,,,,,,,9797516789430,,155.34.221.177,7767,,,,,,2023-12-05T10:40:42.000Z,,,,,,,True,,,42174,,DNS
,2023-01-14T20:33:14.000Z,,,,,8452669988182,DNS,,,65228,False,,snapchat.com,,238.27.161.1,,,,,,7420,,,,35293,,,,,,2602,,,False,,,,,
,2023-05-31T03:16:10.000Z,,,,,,HTTPS,,netflix.com,,False,,,,,True,,9953614843091,,238.208.164.138,6125,,,,,,,,,,1348,54602,,,,,43865,,
,,,,,02/27/2023 07:41:29,,,,,,False,False,youtube.com,,,,,5847244087553,,,,,,2633,,,,20524,,,1493,,96618,,139.134.104.194,,,HTTP,
,,,7699,,,3187962500866,HTTPS,38428,zoom.us,,False,True,,,,,,,,,,,20.70.13.132,,,1370,10/01/2023 00:23:31,,,,,,,,,,34209,,
,,1812,,,,,HTTP,17430,,,False,,zoom.us,,,False,,,2023-11-19 03:10:56,122.166.81.106,,,,7633,99893,,,,,2556993786223,,,,,,,,,
,,141,,,,,,,,38413,False,,zoom.us,TCP,,,,,05/25/2023 18:53:54,,,,,,,,,,,6368941812953,,,44667,True,29.251.50.212,2323,,,
,,,5702,,,,,,,21765,True,,,,,True,,9698333374971,10/09/2023 10:02:25,253.30.174.242,,,,,,,,,,,914,,,,,,30502,TCP,
,,2946,5545,,2023-01-05 23:04:43,,,29954,,,False,True,amazon.in,,,,,,,132.70.54.67,,,,,,,,,,8949782893953,,,27939,,,,,HTTPS,
,,,,9947642238921,,,,30553,,,False,,,,234.142.224.72,,,,,,5033,instagram.com,,,,1027,10/27/2023 21:36:28,,,,,,88993,False,,,,,TCP
,102,,,,09/22/2023 02:29:01,,,1126,instagram.com,,False,,,,,,True,6443806583156,,,1356,,,,73161,,,,,,,,,,35.201.152.194,,,,DNS
,,,,,03/04/2023 13:10:54,8765285786280,,,netflix.com,,True,,,UDP,,,,,,30.84.162.0,,,,7789,30101,402,,,,,,55825,,False,,,,,
,,,,4691335616783,26/04/2023 13:34:26,,UDP,,youtube.com,,False,,,,136.174.96.235,,,,,,,,,1445,,,,44721,,,928,,,False,,,36860,,
,,,,8241323751145,,,DNS,,,,False,,,,,,,,,229.163.173.96,,snapchat.com,,,,2918,11/05/2023 06:54:24,,81988,,,12811,,True,,9771,,,
facebook.com,09/04/2023 08:03:59,,2227,,,,DNS,,,,False,,,,,,,,,1.254.87.156,,,,,21901,,,,,7614728918583,1991,32947,,False,,,,,
,2361,,,,,,,,,,False,,,HTTPS,20.182.73.107,,,,,,6993,snapchat.com,,,,,,61210,7395,1657128171012,,,,True,,,,,
,,3190,,,2023-08-30 13:23:40,,HTTP,,,22860,False,False,fileshare.cc,,,,,,,,,,5.110.197.210,,,,,,,6970595596465,,,31044,,,7788,,,
,09/04/2023 14:49:12,2950,2536,,,,UDP,,,,False,,,,,False,,3798325616589,,,,flipkart.com,85.57.47.71,,,,,,,,,34164,,,,,30480,,
snapchat.com,836,,,,,,,,,,False,,,,95.181.27.105,,True,,,,,,,4198,,,,,59240,7616372690114,,14766,,,,,,,HTTP
,1976,,,,,3511508448071,HTTPS,,,,False,,instagram.com,,,,,,,110.133.75.187,6533,,,,,,2023-05-31 06:12:53,29485,84788,,,,,False,,,,,
,,2245,,,,6594975946641,,,,,False,,,,,False,,,,6.133.109.238,8394,fileshare.cc,,,,,05/24/2023 06:40:59,51705,,,,,,,,,69124,,DNS
,1685931317,,,,,2017836426588,,,twitter.com,,False,,,,,,,,,123.167.206.130,,,,7433,,3305,,32424,84010,,,,,False,,,,,DNS
,2965,,,4916593530993,,,,,amazon.in,,False,,,,,False,,,,,6041,,,,,,12/14/2023 05:46:47,28778,,,,,83978,,166.79.237.172,,,TCP,
,,,,,02/03/2023 10:30:15,,,,,,False,,,HTTP,,True,,1354898336146,,248.55.246.80,,amazon.in,,,1872,,,,,,235,54478,,,,8088,,,
,,,,9090082470421,,,,,,15344,True,,,TCP,,False,,,,,,amazon.in,152.29.238.243,,79913,,02/21/2023 19:15:40,,,,3285,,,,,2356,,,
,,,,4790367196411,1678348748,,UDP,59665,,,False,,amazon.in,,,True,,,,,,,,348,,,,,,,159,,19627,,,,,,
,,,6982,,,,HTTP,,amazon.in,7202,False,,,,,,,,,,,,,,23533,,2023-10-29 04:04:27,,,5727855789507,3242,,,True,112.244.33.20,,,,
,06/17/2023 09:13:05,2718,2335,,,,,,,,False,True,snapchat.com,,,,,,,,,,,,,,,10269,,3743551089256,,,34531,,84.18.80.141,,,TCP,
